Geo Code,State,NAME,PRN2010
309097,MT,Sweet Grass County,"5,424"
309099,MT,Teton County,"8,723"
309101,MT,Toole County,"5,850"
309103,MT,Treasure County,"1,339"
309105,MT,Valley County,"10,100"
309107,MT,Wheatland County,"4,372"
309109,MT,Wibaux County,"1,881"
309111,MT,Yellowstone County,"31,528"
311710,NE,LINCOLN,"604,377"
312208,NE,OMAHA,"1,677,792"
319001,NE,Adams County,"41,725"
319003,NE,Antelope County,"14,070"
319005,NE,Arthur County,996
319007,NE,Banner County,"1,467"
319009,NE,Blaine County,"1,217"
319011,NE,Boone County,"11,624"
319013,NE,Box Butte County,"17,726"
319015,NE,Boyd County,"5,694"
319017,NE,Brown County,"6,537"
319019,NE,Buffalo County,"55,915"
319021,NE,Burt County,"13,474"
319023,NE,Butler County,"14,122"
319025,NE,Cass County,"26,300"
319027,NE,Cedar County,"15,637"
319029,NE,Chase County,"5,812"
319031,NE,Cherry County,"10,206"
319033,NE,Cheyenne County,"13,842"
319035,NE,Clay County,"12,663"
319037,NE,Colfax County,"19,818"
319039,NE,Cuming County,"15,526"
319041,NE,Custer County,"23,525"
319043,NE,Dakota County,"44,218"
319045,NE,Dawes County,"16,875"
319047,NE,Dawson County,"49,634"
319049,NE,Deuel County,"3,614"
319051,NE,Dixon County,"11,758"
319053,NE,Dodge County,"43,471"
319055,NE,Douglas County,"43,012"
319057,NE,Dundy County,"4,492"
319059,NE,Fillmore County,"10,806"
319061,NE,Franklin County,"7,874"
319063,NE,Frontier County,"5,508"
319065,NE,Furnas County,"11,133"
319067,NE,Gage County,"33,804"
319069,NE,Garden County,"4,756"
319071,NE,Garfield County,"3,751"
319073,NE,Gosper County,"3,748"
319075,NE,Grant County,"1,665"
319077,NE,Greeley County,"6,064"
319079,NE,Hall County,"96,116"
319081,NE,Hamilton County,"12,702"
319083,NE,Harlan County,"7,296"
319085,NE,Hayes County,"2,351"
319087,NE,Hitchcock County,"6,342"
319089,NE,Holt County,"18,383"
319091,NE,Hooker County,"1,212"
319093,NE,Howard County,"10,735"
319095,NE,Jefferson County,"15,496"
319097,NE,Johnson County,"8,649"
319099,NE,Kearney County,"9,839"
319101,NE,Keith County,"11,503"
319103,NE,Keya Paha County,"2,656"
319105,NE,Kimball County,"6,465"
319107,NE,Knox County,"18,705"
319109,NE,Lancaster County,"22,183"
319111,NE,Lincoln County,"49,843"
319113,NE,Logan County,"1,403"
319115,NE,Loup County,"1,372"
319117,NE,McPherson County,982
319119,NE,Madison County,"54,272"
319121,NE,Merrick County,"12,357"
319123,NE,Morrill County,"10,082"
319125,NE,Nance County,"7,715"
319127,NE,Nemaha County,"14,169"
319129,NE,Nuckolls County,"10,065"
319131,NE,Otoe County,"22,594"
319133,NE,Pawnee County,"6,771"
319135,NE,Perkins County,"5,625"
319137,NE,Phelps County,"14,212"
319139,NE,Pierce County,"13,107"
319141,NE,Platte County,"40,738"
319143,NE,Polk County,"8,792"
319145,NE,Red Willow County,"16,904"
319147,NE,Richardson County,"18,956"
319149,NE,Rock County,"3,840"
319151,NE,Saline County,"21,106"
319153,NE,Sarpy County,"112,989"
319155,NE,Saunders County,"26,608"
319157,NE,Scotts Bluff County,"67,619"
319159,NE,Seward County,"19,776"
319161,NE,Sheridan County,"10,995"
319163,NE,Sherman County,"7,210"
319165,NE,Sioux County,"3,243"
319167,NE,Stanton County,"8,572"
319169,NE,Thayer County,"11,290"
319171,NE,Thomas County,"1,583"
319173,NE,Thurston County,"25,284"
319175,NE,Valley County,"9,501"
319177,NE,Washington County,"20,565"
319179,NE,Wayne County,"15,106"
319181,NE,Webster County,"8,627"
319183,NE,Wheeler County,"1,977"
319185,NE,York County,"20,218"
320036,NV,CARSON CITY,"55,898"
320096,NV,HENDERSON,"146,146"
320108,NV,LAS VEGAS,"1,753,049"
320138,NV,NORTH LAS VEGAS,"213,464"
320150,NV,RENO,"698,049"
320156,NV,SPARKS,"79,590"
329001,NV,Churchill County,"26,047"
329003,NV,CLARK COUNTY,"2,176,327"
329005,NV,Douglas County,"32,279"
329007,NV,Elko County,"47,873"
329009,NV,Esmeralda County,"2,915"
329011,NV,Eureka County,"3,280"
329013,NV,Humboldt County,"18,852"
329015,NV,Lander County,"6,944"
329017,NV,Lincoln County,"14,321"
329019,NV,Lyon County,"37,731"
329021,NV,Mineral County,"7,015"
329023,NV,Nye County,"34,754"
329027,NV,Pershing County,"9,100"
329029,NV,Storey County,"8,759"
329031,NV,Washoe County,"73,280"
329033,NV,White Pine County,"29,754"
330378,NH,DOVER,"44,871"
330930,NH,MANCHESTER,"646,925"
331026,NH,NASHUA,"93,964"
331254,NH,PORTSMOUTH,"83,550"
331284,NH,ROCHESTER,"38,905"
339001,NH,Belknap County,"73,261"
339003,NH,Carroll County,"68,614"
339005,NH,Cheshire County,"107,666"
339007,NH,Coos County,"68,766"
339009,NH,Grafton County,"125,884"
339011,NH,Hillsborough County,"80,211"
339013,NH,Merrimack County,"166,180"
339015,NH,Rockingham County,"246,536"
339017,NH,Strafford County,"92,087"
339019,NH,Sullivan County,"60,928"
340072,NJ,ASBURY PARK,"57,628"
340078,NJ,ATLANTIC CITY,"171,942"
340138,NJ,BAYONNE,"654,189"
340246,NJ,BLOOMFIELD,"148,273"
340318,NJ,BRICK TOWNSHIP,"45,188"
340324,NJ,BRIDGETON,"52,318"
340414,NJ,CAMDEN,"959,693"
340474,NJ,CHERRY HILL,"57,395"
340540,NJ,CLIFTON,"183,073"
340672,NJ,Toms River Township,"57,663"
340732,NJ,EAST ORANGE,"217,807"
340780,NJ,EDISON,"81,945"
340798,NJ,ELIZABETH,"711,549"
340870,NJ,EWING TOWNSHIP,"27,955"
341008,NJ,FRANKLIN TOWNSHIP,"41,166"
341110,NJ,GLOUCESTER TWP,"44,480"
341206,NJ,HAMILTON TWP,"75,430"
341212,NJ,HAMMONTON,"18,207"
341416,NJ,HOWELL TOWNSHIP,"28,016"
341434,NJ,IRVINGTON,"141,149"
341446,NJ,JACKSON TOWNSHIP,"25,412"
341464,NJ,JERSEY CITY,"2,231,855"
341566,NJ,LAKEWOOD TOWNSHIP,"99,788"
341716,NJ,LONG BRANCH,"65,590"
341974,NJ,MIDDLETOWN,"36,672"
342016,NJ,MILLVILLE,"37,230"
342190,NJ,NEWARK,"2,948,298"
342196,NJ,NEW BRUNSWICK,"102,076"
342250,NJ,NORTH BERGEN TOWN,"93,881"
342340,NJ,OCEAN CITY,"38,369"
342378,NJ,OLD BRIDGE TOWNSHIP,"41,804"
342448,NJ,PARSIPPANY‐TROYHILLS,"36,267"
342454,NJ,PASSAIC,"154,850"
342466,NJ,PATERSON,"1,002,256"
342532,NJ,PERTH AMBOY,"89,185"
342886,NJ,SAYREVILLE,"29,320"
343216,NJ,TRENTON,"1,047,952"
343234,NJ,UNION CITY,"175,494"
343252,NJ,UNION,"87,283"
343330,NJ,VINELAND,"70,078"
343402,NJ,WASHINGTON TOWNS,"23,589"
343438,NJ,WAYNE TOWNSHIP,"24,788"
343624,NJ,WOODBRIDGE,"87,628"
349001,NJ,ATLANTIC COUNTY,"168,393"
349003,NJ,BERGEN COUNTY,"3,681,574"
349005,NJ,BURLINGTON COUNTY,"203,508"
349007,NJ,CAMDEN COUNTY,"901,995"
349009,NJ,Cape May County,"139,065"
349011,NJ,Cumberland County,"72,809"
349013,NJ,ESSEX COUNTY,"2,132,351"
349015,NJ,GLOUCESTER COUNTY,"180,208"
349017,NJ,HUDSON COUNTY,"1,286,273"
349019,NJ,Hunterdon County,"120,853"
349021,NJ,Mercer County,"176,219"
349023,NJ,MIDDLESEX COUNTY,"664,568"
349025,NJ,MONMOUTH COUNTY,"1,032,091"
349027,NJ,MORRIS COUNTY,"775,006"
349029,NJ,OCEAN COUNTY,"421,546"
349031,NJ,Passaic County,"111,214"
349033,NJ,Salem County,"109,425"
349035,NJ,SOMERSET COUNTY,"161,021"
349037,NJ,Sussex County,"132,080"
349039,NJ,UNION COUNTY,"1,834,703"
349041,NJ,Warren County,"149,312"
350012,NM,ALBUQUERQUE,"1,510,671"
350204,NM,FARMINGTON,"54,756"
350336,NM,LAS CRUCES,"128,437"
350479,NM,RIO RANCHO,"41,053"
350534,NM,SANTA FE,"74,009"
359001,NM,Bernalillo County,"112,829"
359003,NM,Catron County,"10,864"
359005,NM,Chaves County,"89,047"
359006,NM,Cibola County,"38,909"
359007,NM,Colfax County,"44,763"
359009,NM,Curry County,"56,526"
359011,NM,De Baca County,"7,038"
359013,NM,Dona Ana County,"172,919"
359015,NM,Eddy County,"61,104"
359017,NM,Grant County,"62,518"
359019,NM,Guadalupe County,"15,200"
359021,NM,Harding County,"5,513"
359023,NM,Hidalgo County,"12,819"
359025,NM,Lea County,"71,628"
359027,NM,Lincoln County,"30,674"
359028,NM,Los Alamos County,"9,273"
359029,NM,Luna County,"45,650"
359031,NM,McKinley County,"172,155"
359033,NM,Mora County,"18,738"
359035,NM,Otero County,"74,956"
359037,NM,Quay County,"20,310"
359039,NM,Rio Arriba County,"72,262"
359041,NM,Roosevelt County,"27,940"
359043,NM,Sandoval County,"57,896"
359045,NM,San Juan County,"128,346"
359047,NM,San Miguel County,"79,746"
359049,NM,Santa Fe County,"62,276"
359051,NM,Sierra County,"25,821"
359053,NM,Socorro County,"38,309"
359055,NM,Taos County,"66,106"
359057,NM,Torrance County,"22,293"
359059,NM,Union County,"15,526"
359061,NM,Valencia County,"76,773"
360040,NY,ALBANY,"1,268,091"
360152,NY,AMHERST TOWN,"74,533"
360300,NY,AUBURN,"137,498"
360352,NY,BABYLON TOWN,"161,893"
360556,NY,BINGHAMTON,"795,724"
360784,NY,BUFFALO,"5,495,779"
361152,NY,CHEEKTOWAGA TOWN,"132,930"
361256,NY,CLAY TOWN,"36,546"
361380,NY,COLONIE TOWN,"50,141"
361756,NY,DUNKIRK,"73,061"
362000,NY,ELMIRA,"173,935"
362480,NY,GLENS FALLS,"71,359"
362572,NY,GREECE,"53,331"
362688,NY,HAMBURG TOWN,"61,831"
363088,NY,HUNTINGTON TOWN,"113,578"
363140,NY,IRONDEQUOIT,"128,523"
363160,NY,ISLIP TOWN,"694,187"
363168,NY,ITHACA,"103,873"
363180,NY,JAMESTOWN,"178,398"
363300,NY,KINGSTON,"103,757"
364004,NY,MIDDLETOWN,"73,677"
364212,NY,MOUNT VERNON,"625,211"
364320,NY,NEWBURGH,"107,524"
364408,NY,NEW ROCHELLE,"214,087"
364436,NY,NEW YORK CITY,"61,597,527"
364448,NY,NIAGARA FALLS,"864,910"
365312,NY,POUGHKEEPSIE,"131,024"
365544,NY,ROCHESTER,"3,297,272"
365572,NY,ROME,"152,382"
365800,NY,SARATOGA SPRINGS,"47,031"
365848,NY,SCHENECTADY,"874,005"
366376,NY,SYRACUSE,"2,108,868"
366468,NY,TONAWANDA TOWN,"647,698"
366500,NY,TROY,"704,889"
366588,NY,UNION TOWN,"180,084"
366612,NY,UTICA,"994,498"
367024,NY,WEST SENECA,"43,186"
367096,NY,WHITE PLAINS,"115,026"
367260,NY,YONKERS,"1,277,371"
369001,NY,Albany County,"165,916"
369003,NY,Allegany County,"105,996"
369007,NY,Broome County,"134,735"
369009,NY,Cattaraugus County,"174,142"
369011,NY,Cayuga County,"87,655"
369013,NY,Chautauqua County,"180,486"
369015,NY,Chemung County,"81,410"
369017,NY,Chenango County,"105,341"
369019,NY,Clinton County,"155,814"
369021,NY,Columbia County,"110,620"
369023,NY,Cortland County,"99,646"
369025,NY,Delaware County,"101,866"
369027,NY,DUTCHESS COUNTY,"203,357"
369029,NY,ERIE COUNTY,"1,025,003"
369031,NY,Essex County,"85,492"
369033,NY,Franklin County,"102,620"
369035,NY,Fulton County,"119,187"
369037,NY,Genesee County,"101,825"
369039,NY,Greene County,"88,926"
369041,NY,Hamilton County,"15,820"
369043,NY,Herkimer County,"140,485"
369045,NY,Jefferson County,"224,152"
369049,NY,Lewis County,"60,633"
369051,NY,Livingston County,"102,808"
369053,NY,Madison County,"113,758"
369055,NY,MONROE COUNTY,"656,938"
369057,NY,Montgomery County,"114,660"
369059,NY,NASSAU COUNTY,"5,265,735"
369063,NY,Niagara County,"229,214"
369065,NY,Oneida County,"191,591"
369067,NY,ONONDAGA COUNTY,"765,203"
369069,NY,Ontario County,"155,311"
369071,NY,ORANGE COUNTY,"220,898"
369073,NY,Orleans County,"82,571"
369075,NY,Oswego County,"250,540"
369077,NY,Otsego County,"138,795"
369079,NY,Putnam County,"128,557"
369083,NY,Rensselaer County,"134,660"
369087,NY,ROCKLAND COUNTY,"705,556"
369089,NY,St. Lawrence County,"240,938"
369091,NY,Saratoga County,"204,129"
369093,NY,Schenectady County,"93,767"
369095,NY,Schoharie County,"61,104"
369097,NY,Schuyler County,"37,172"
369099,NY,Seneca County,"64,864"
369101,NY,Steuben County,"200,126"
369103,NY,SUFFOLK COUNTY,"1,291,395"
369105,NY,Sullivan County,"199,226"
369107,NY,Tioga County,"77,629"
369109,NY,Tompkins County,"121,001"
369111,NY,Ulster County,"290,082"
369113,NY,Warren County,"72,258"
369115,NY,Washington County,"112,472"
369117,NY,Wayne County,"154,044"
369119,NY,WESTCHESTER COUNTY,"2,035,625"
369121,NY,Wyoming County,"76,814"
369123,NY,Yates County,"52,635"
370108,NC,ASHEVILLE,"157,101"
370432,NC,BURLINGTON,"55,836"
370504,NC,CARY,"60,307"
370552,NC,CHAPEL HILL,"74,281"
370558,NC,CHARLOTTE,"1,632,883"
370660,NC,CONCORD,"49,675"
370828,NC,DURHAM,"661,936"
371002,NC,FAYETTEVILLE,"184,055"
371092,NC,GASTONIA,"81,385"
371158,NC,GOLDSBORO,"50,642"
371188,NC,GREENSBORO,"656,224"
371194,NC,GREENVILLE,"103,531"
371338,NC,HICKORY,"40,578"
371356,NC,HIGH POINT,"99,354"
371452,NC,JACKSONVILLE,"66,726"
371494,NC,KANNAPOLIS,"47,471"
371644,NC,LENOIR,"18,637"
371944,NC,MORGANTON,"18,979"
372304,NC,RALEIGH,"836,988"
372406,NC,ROCKY MOUNT,"84,285"
372508,NC,SALISBURY,"39,362"
373144,NC,WILMINGTON,"112,937"
373180,NC,WINSTON SALEM,"642,456"
379001,NC,Alamance County,"86,334"
379003,NC,Alexander County,"29,873"
379005,NC,Alleghany County,"16,227"
379007,NC,Anson County,"36,049"
379009,NC,Ashe County,"31,849"
379011,NC,Avery County,"24,143"
379013,NC,Beaufort County,"63,371"
379015,NC,Bertie County,"31,108"
379017,NC,Bladen County,"45,816"
379019,NC,Brunswick County,"80,753"
379021,NC,Buncombe County,"138,365"
379023,NC,Burke County,"69,953"
379025,NC,Cabarrus County,"33,508"
379027,NC,Caldwell County,"52,480"
379029,NC,Camden County,"8,964"
379031,NC,Carteret County,"55,482"
379033,NC,Caswell County,"29,014"
379035,NC,Catawba County,"94,463"
379037,NC,Chatham County,"53,461"
379039,NC,Cherokee County,"28,682"
379041,NC,Chowan County,"23,202"
379043,NC,Clay County,"9,527"
379045,NC,Cleveland County,"100,588"
379047,NC,Columbus County,"82,027"
379049,NC,Craven County,"94,855"
379051,NC,CUMBERLAND COUNTY,"135,710"
379053,NC,Currituck County,"17,586"
379055,NC,Dare County,"23,040"
379057,NC,Davidson County,"140,773"
379059,NC,Davie County,"37,180"
379061,NC,Duplin County,"79,051"
379063,NC,Durham County,"22,173"
379065,NC,Edgecombe County,"48,658"
379067,NC,Forsyth County,"74,426"
379069,NC,Franklin County,"54,952"
379071,NC,Gaston County,"120,853"
379073,NC,Gates County,"15,250"
379075,NC,Graham County,"10,782"
379077,NC,Granville County,"47,867"
379079,NC,Greene County,"30,042"
379081,NC,Guilford County,"80,509"
379083,NC,Halifax County,"89,421"
379085,NC,Harnett County,"109,059"
379087,NC,Haywood County,"73,172"
379089,NC,Henderson County,"86,176"
379091,NC,Hertford County,"29,338"
379093,NC,Hoke County,"49,828"
379095,NC,Hyde County,"11,221"
379097,NC,Iredell County,"120,379"
379099,NC,Jackson County,"40,204"
379101,NC,Johnston County,"137,423"
379103,NC,Jones County,"14,566"
379105,NC,Lee County,"60,900"
379107,NC,Lenoir County,"72,966"
379109,NC,Lincoln County,"58,936"
379111,NC,McDowell County,"48,844"
379113,NC,Macon County,"34,588"
379115,NC,Madison County,"32,709"
379117,NC,Martin County,"38,810"
379119,NC,Mecklenburg County,"97,123"
379121,NC,Mitchell County,"21,698"
379123,NC,Montgomery County,"36,628"
379125,NC,Moore County,"80,212"
379127,NC,Nash County,"55,508"
379129,NC,New Hanover County,"52,801"
379131,NC,Northampton County,"33,380"
379133,NC,Onslow County,"85,826"
379135,NC,Orange County,"66,384"
379137,NC,Pamlico County,"17,235"
379139,NC,Pasquotank County,"48,078"
379141,NC,Pender County,"45,292"
379143,NC,Perquimans County,"19,930"
379145,NC,Person County,"36,514"
379147,NC,Pitt County,"95,248"
379149,NC,Polk County,"26,327"
379151,NC,Randolph County,"125,876"
379153,NC,Richmond County,"67,527"
379155,NC,Robeson County,"211,501"
379157,NC,Rockingham County,"124,375"
379159,NC,Rowan County,"98,308"
379161,NC,Rutherford County,"78,567"
379163,NC,Sampson County,"82,992"
379165,NC,Scotland County,"50,323"
379167,NC,Stanly County,"72,710"
379169,NC,Stokes County,"47,963"
379171,NC,Surry County,"82,581"
379173,NC,Swain County,"17,461"
379175,NC,Transylvania County,"30,521"
379177,NC,Tyrrell County,"8,670"
379179,NC,Union County,"124,235"
379181,NC,Vance County,"65,032"
379183,NC,WAKE COUNTY,"494,121"
379185,NC,Warren County,"31,776"
379187,NC,Washington County,"21,802"
379189,NC,Watauga County,"46,415"
379191,NC,Wayne County,"75,830"
379193,NC,Wilkes County,"69,067"
379195,NC,Wilson County,"106,201"
379197,NC,Yadkin County,"40,029"
379199,NC,Yancey County,"25,024"
380228,ND,BISMARCK,"43,927"
380636,ND,FARGO,"87,156"
380816,ND,GRAND FORKS,"53,318"
389001,ND,Adams County,"3,735"
389003,ND,Barnes County,"17,487"
389005,ND,Benson County,"22,966"
389007,ND,Billings County,"1,219"
389009,ND,Bottineau County,"10,207"
389011,ND,Bowman County,"3,514"
389013,ND,Burke County,"5,044"
389015,ND,Burleigh County,"12,768"
389017,ND,Cass County,"29,067"
389019,ND,Cavalier County,"7,302"
389021,ND,Dickey County,"8,109"
389023,ND,Divide County,"4,835"
389025,ND,Dunn County,"6,247"
389027,ND,Eddy County,"4,682"
389029,ND,Emmons County,"7,590"
389031,ND,Foster County,"4,911"
389033,ND,Golden Valley Count,"3,540"
389035,ND,Grand Forks County,"15,305"
389037,ND,Grant County,"5,299"
389039,ND,Griggs County,"5,174"
389041,ND,Hettinger County,"4,506"
389043,ND,Kidder County,"4,513"
389045,ND,LaMoure County,"8,287"
389047,ND,Logan County,"3,644"
389049,ND,McHenry County,"10,300"
389051,ND,McIntosh County,"5,922"
389053,ND,McKenzie County,"10,390"
389055,ND,McLean County,"11,624"
389057,ND,Mercer County,"7,294"
389059,ND,Morton County,"28,350"
389061,ND,Mountrail County,"12,082"
389063,ND,Nelson County,"6,726"
389065,ND,Oliver County,"2,726"
389067,ND,Pembina County,"10,401"
389069,ND,Pierce County,"6,752"
389071,ND,Ramsey County,"16,073"
389073,ND,Ransom County,"9,318"
389075,ND,Renville County,"3,617"
389077,ND,Richland County,"21,958"
389079,ND,Rolette County,"41,443"
389081,ND,Sargent County,"6,199"
389083,ND,Sheridan County,"3,657"
389085,ND,Sioux County,"16,415"
389087,ND,Slope County,"1,901"
389089,ND,Stark County,"26,070"
389091,ND,Steele County,"3,630"
389093,ND,Stutsman County,"23,845"
389095,ND,Towner County,"4,611"
389097,ND,Traill County,"11,527"
389099,ND,Walsh County,"16,771"
389101,ND,Ward County,"65,748"
389103,ND,Wells County,"8,383"
389105,ND,Williams County,"23,796"
390042,OH,AKRON,"2,333,008"
390066,OH,ALLIANCE,"88,340"
390294,OH,BARBERTON,"95,625"
390600,OH,BOWLING GREEN,"38,589"
390858,OH,CANTON,"988,410"
391062,OH,CINCINNATI,"4,442,495"
391104,OH,CLEVELAND,"8,172,476"
391110,OH,CLEVELAND HEIGHTS,"223,353"
391176,OH,COLUMBUS,"2,205,327"
391320,OH,CUYAHOGA FALLS,"89,414"
391362,OH,DAYTON,"2,164,526"
391500,OH,EAST CLEVELAND,"142,891"
391602,OH,ELYRIA,"87,599"
391626,OH,EUCLID,"134,909"
391638,OH,FAIRBORN,"33,486"
392118,OH,HAMILTON CITY,"187,983"
392508,OH,KENT,"38,399"
392526,OH,KETTERING,"71,362"
392628,OH,LAKEWOOD,"756,375"
392634,OH,LANCASTER,"71,257"
392730,OH,LIMA,"157,439"
392820,OH,LORAIN,"157,486"
393012,OH,MANSFIELD,"125,391"
393054,OH,MARIETTA,"56,045"
393114,OH,MASSILLON,"92,797"
393168,OH,MENTOR,"22,578"
393222,OH,MIDDLETOWN,"87,184"
393558,OH,NEWARK,"108,263"
394098,OH,PARMA,"128,467"
394680,OH,SANDUSKY,"104,352"
394998,OH,SPRINGFIELD,"682,026"
395016,OH,STEUBENVILLE,"95,115"
395214,OH,TOLEDO,"2,644,830"
395454,OH,WARREN,"169,664"
395874,OH,YOUNGSTOWN,"1,374,378"
399001,OH,Adams County,"53,456"
399003,OH,Allen County,"58,737"
399005,OH,Ashland County,"69,921"
399007,OH,Ashtabula County,"157,523"
399009,OH,Athens County,"142,764"
399011,OH,Auglaize County,"59,084"
399013,OH,Belmont County,"120,462"
399015,OH,Brown County,"64,407"
399017,OH,BUTLER COUNTY,"147,569"
399019,OH,Carroll County,"40,455"
399021,OH,Champaign County,"52,143"
399023,OH,Clark County,"68,211"
399025,OH,Clermont County,"189,499"
399027,OH,Clinton County,"49,923"
399029,OH,Columbiana County,"165,132"
399031,OH,Coshocton County,"50,695"
399033,OH,Crawford County,"74,239"
399035,OH,CUYAHOGA COUNTY,"1,357,368"
399037,OH,Darke County,"77,136"
399039,OH,Defiance County,"43,846"
399041,OH,Delaware County,"88,999"
399043,OH,Erie County,"45,893"
399045,OH,Fairfield County,"66,885"
399047,OH,Fayette County,"37,594"
399049,OH,FRANKLIN COUNTY,"622,738"
399051,OH,Fulton County,"50,896"
399053,OH,Gallia County,"55,276"
399055,OH,Geauga County,"80,794"
399057,OH,Greene County,"118,565"
399059,OH,Guernsey County,"74,356"
399061,OH,HAMILTON COUNTY,"1,111,573"
399063,OH,Hancock County,"86,905"
399065,OH,Hardin County,"51,290"
399067,OH,Harrison County,"27,942"
399069,OH,Henry County,"40,532"
399071,OH,Highland County,"59,920"
399073,OH,Hocking County,"43,230"
399075,OH,Holmes County,"79,108"
399077,OH,Huron County,"80,690"
399079,OH,Jackson County,"57,770"
399081,OH,Jefferson County,"77,807"
399083,OH,Knox County,"74,178"
399085,OH,LAKE COUNTY,"180,769"
399087,OH,Lawrence County,"121,247"
399089,OH,Licking County,"84,705"
399091,OH,Logan County,"65,398"
399093,OH,Lorain County,"128,843"
399095,OH,Lucas County,"118,092"
399097,OH,Madison County,"43,923"
399099,OH,Mahoning County,"172,324"
399101,OH,Marion County,"91,664"
399103,OH,Medina County,"126,440"
399105,OH,Meigs County,"45,524"
399107,OH,Mercer County,"44,619"
399109,OH,Miami County,"117,253"
399111,OH,Monroe County,"26,151"
399113,OH,MONTGOMERY COUNT,"627,996"
399115,OH,Morgan County,"28,481"
399117,OH,Morrow County,"40,734"
399119,OH,Muskingum County,"124,402"
399121,OH,Noble County,"19,514"
399123,OH,Ottawa County,"53,227"
399125,OH,Paulding County,"23,935"
399127,OH,Perry County,"51,369"
399129,OH,Pickaway County,"60,453"
399131,OH,Pike County,"56,292"
399133,OH,Portage County,"114,865"
399135,OH,Preble County,"51,488"
399137,OH,Putnam County,"38,783"
399139,OH,Richland County,"79,017"
399141,OH,Ross County,"103,169"
399143,OH,Sandusky County,"87,912"
399145,OH,Scioto County,"145,653"
399147,OH,Seneca County,"93,492"
399149,OH,Shelby County,"53,089"
399151,OH,STARK COUNTY,"182,578"
399153,OH,SUMMIT COUNTY,"129,447"
399155,OH,Trumbull County,"195,341"
399157,OH,Tuscarawas County,"135,045"
399159,OH,Union County,"42,015"
399161,OH,Van Wert County,"42,728"
399163,OH,Vinton County,"27,999"
399165,OH,Warren County,"90,820"
399167,OH,Washington County,"59,196"
399169,OH,Wayne County,"135,315"
399171,OH,Williams County,"48,891"
399173,OH,Wood County,"92,220"
399175,OH,Wyandot County,"33,366"
400918,OK,EDMOND,"51,685"
400966,OK,ENID,"73,325"
401734,OK,LAWTON,"110,204"
402016,OK,MIDWEST CITY,"61,418"
402190,OK,NORMAN,"109,407"
402268,OK,OKLAHOMA CITY,"1,802,384"
402718,OK,SHAWNEE,"50,795"
403036,OK,TULSA,"1,257,945"
409001,OK,Adair County,"26,983"
409003,OK,Alfalfa County,"12,146"
409005,OK,Atoka County,"14,262"
409007,OK,Beaver County,"7,871"
409009,OK,Beckham County,"20,384"
409011,OK,Blaine County,"14,899"
409013,OK,Bryan County,"37,911"
409015,OK,Caddo County,"37,201"
409017,OK,Canadian County,"44,625"
409019,OK,Carter County,"46,681"
409021,OK,Cherokee County,"53,599"
409023,OK,Choctaw County,"17,902"
409025,OK,Cimarron County,"5,111"
409027,OK,Cleveland County,"49,757"
409029,OK,Coal County,"8,234"
409031,OK,Comanche County,"18,026"
409033,OK,Cotton County,"8,531"
409035,OK,Craig County,"17,675"
409037,OK,Creek County,"58,039"
409039,OK,Custer County,"26,542"
409041,OK,Delaware County,"40,395"
409043,OK,Dewey County,"7,648"
409045,OK,Ellis County,"7,887"
409047,OK,Garfield County,"13,792"
409049,OK,Garvin County,"27,804"
409051,OK,Grady County,"45,191"
409053,OK,Grant County,"10,390"
409055,OK,Greer County,"10,500"
409057,OK,Harmon County,"5,747"
409059,OK,Harper County,"5,402"
409061,OK,Haskell County,"13,995"
409063,OK,Hughes County,"20,600"
409065,OK,Jackson County,"26,862"
409067,OK,Jefferson County,"9,450"
409069,OK,Johnston County,"12,418"
409071,OK,Kay County,"63,066"
409073,OK,Kingfisher County,"14,572"
409075,OK,Kiowa County,"18,066"
409077,OK,Latimer County,"11,953"
409079,OK,Le Flore County,"52,340"
409081,OK,Lincoln County,"33,238"
409083,OK,Logan County,"34,710"
409085,OK,Love County,"7,714"
409087,OK,McClain County,"22,347"
409089,OK,McCurtain County,"43,877"
409091,OK,McIntosh County,"20,878"
409093,OK,Major County,"9,106"
409095,OK,Marshall County,"14,369"
409097,OK,Mayes County,"35,699"
409099,OK,Murray County,"13,043"
409101,OK,Muskogee County,"71,459"
409103,OK,Noble County,"12,420"
409105,OK,Nowata County,"13,151"
409107,OK,Okfuskee County,"15,318"
409109,OK,Oklahoma County,"83,552"
409111,OK,Okmulgee County,"50,529"
409113,OK,Osage County,"42,978"
409115,OK,Ottawa County,"37,641"
409117,OK,Pawnee County,"18,913"
409119,OK,Payne County,"68,739"
409121,OK,Pittsburg County,"45,780"
409123,OK,Pontotoc County,"35,156"
409125,OK,Pottawatomie County,"30,979"
409127,OK,Pushmataha County,"14,134"
409129,OK,Roger Mills County,"5,189"
409131,OK,Rogers County,"49,527"
409133,OK,Seminole County,"30,571"
409135,OK,Sequoyah County,"44,103"
409137,OK,Stephens County,"37,724"
409139,OK,Texas County,"24,659"
409141,OK,Tillman County,"15,853"
409143,OK,TULSA COUNTY,"162,805"
409145,OK,Wagoner County,"44,243"
409147,OK,Washington County,"44,566"
409149,OK,Washita County,"15,430"
409151,OK,Woods County,"14,691"
409153,OK,Woodward County,"15,756"
410042,OR,ASHLAND,"26,413"
410108,OR,BEAVERTON,"77,770"
410114,OR,BEND,"55,927"
410288,OR,CORVALLIS,"69,160"
410426,OR,EUGENE,"176,123"
410564,OR,GRESHAM,"112,552"
410636,OR,HILLSBORO,"84,160"
410888,OR,MEDFORD,"79,122"
