Code,State,NAME,PPRN
209129,KS,Morton County,"$5,739 "
209131,KS,Nemaha County,"$27,344 "
209133,KS,Neosho County,"$55,189 "
209135,KS,Ness County,"$8,426 "
209137,KS,Norton County,"$15,154 "
209139,KS,Osage County,"$42,653 "
209141,KS,Osborne County,"$15,114 "
209143,KS,Ottawa County,"$17,876 "
209145,KS,Pawnee County,"$18,016 "
209147,KS,Phillips County,"$16,768 "
209149,KS,Pottawatomie County,"$48,153 "
209151,KS,Pratt County,"$29,946 "
209153,KS,Rawlins County,"$9,309 "
209155,KS,Reno County,"$157,022 "
209157,KS,Republic County,"$20,320 "
209159,KS,Rice County,"$31,228 "
209161,KS,Riley County,"$50,099 "
209163,KS,Rooks County,"$15,992 "
209165,KS,Rush County,"$11,188 "
209167,KS,Russell County,"$25,963 "
209169,KS,Saline County,"$140,027 "
209171,KS,Scott County,"$9,806 "
209173,KS,Sedgwick County,"$218,948 "
209175,KS,Seward County,"$93,961 "
209177,KS,Shawnee County,"$76,613 "
209179,KS,Sheridan County,"$6,764 "
209181,KS,Sherman County,"$15,100 "
209183,KS,Smith County,"$15,883 "
209185,KS,Stafford County,"$16,600 "
209187,KS,Stanton County,"$3,860 "
209189,KS,Stevens County,"$13,917 "
209191,KS,Sumner County,"$63,710 "
209193,KS,Thomas County,"$16,068 "
209195,KS,Trego County,"$7,454 "
209197,KS,Wabaunsee County,"$18,651 "
209199,KS,Wallace County,"$4,526 "
209201,KS,Washington County,"$20,566 "
209203,KS,Wichita County,"$7,581 "
209205,KS,Wilson County,"$32,344 "
209207,KS,Woodson County,"$14,945 "
209209,KS,Wyandotte County,"$28,281 "
210048,KY,Ashland,"$154,846 "
210210,KY,Bowling Green,"$163,574 "
210534,KY,Covington,"$1,092,275 "
210696,KY,Elizabethtown,"$50,530 "
211032,KY,Henderson,"$63,900 "
211086,KY,Hopkinsville,"$67,936 "
211314,KY,Lexington-Fayette,"$1,688,222 "
211374,KY,Louisville-CDBG,"$8,212,244 "
211680,KY,Owensboro,"$126,450 "
219001,KY,Adair County,"$40,669 "
219003,KY,Allen County,"$38,903 "
219005,KY,Anderson County,"$33,914 "
219007,KY,Ballard County,"$13,457 "
219009,KY,Barren County,"$96,910 "
219011,KY,Bath County,"$31,650 "
219013,KY,Bell County,"$89,329 "
219015,KY,Boone County,"$174,208 "
219017,KY,Bourbon County,"$60,848 "
219019,KY,Boyd County,"$48,917 "
219021,KY,Boyle County,"$56,863 "
219023,KY,Bracken County,"$32,730 "
219025,KY,Breathitt County,"$44,111 "
219027,KY,Breckinridge County,"$47,670 "
219029,KY,Bullitt County,"$105,723 "
219031,KY,Butler County,"$36,767 "
219033,KY,Caldwell County,"$37,039 "
219035,KY,Calloway County,"$72,919 "
219037,KY,Campbell County,"$382,623 "
219039,KY,Carlisle County,"$11,669 "
219041,KY,Carroll County,"$35,859 "
219043,KY,Carter County,"$51,733 "
219045,KY,Casey County,"$35,465 "
219047,KY,Christian County,"$78,124 "
219049,KY,Clark County,"$85,549 "
219051,KY,Clay County,"$63,056 "
219053,KY,Clinton County,"$21,403 "
219055,KY,Crittenden County,"$21,292 "
219057,KY,Cumberland County,"$18,068 "
219059,KY,Daviess County,"$56,131 "
219061,KY,Edmonson County,"$20,210 "
219063,KY,Elliott County,"$18,443 "
219065,KY,Estill County,"$43,445 "
219069,KY,Fleming County,"$44,085 "
219071,KY,Floyd County,"$98,548 "
219073,KY,Franklin County,"$102,369 "
219075,KY,Fulton County,"$19,813 "
219077,KY,Gallatin County,"$18,385 "
219079,KY,Garrard County,"$43,385 "
219081,KY,Grant County,"$56,704 "
219083,KY,Graves County,"$78,295 "
219085,KY,Grayson County,"$53,524 "
219087,KY,Green County,"$27,734 "
219089,KY,Greenup County,"$81,125 "
219091,KY,Hancock County,"$15,629 "
219093,KY,Hardin County,"$122,555 "
219095,KY,Harlan County,"$89,419 "
219097,KY,Harrison County,"$64,568 "
219099,KY,Hart County,"$41,057 "
219101,KY,Henderson County,"$33,338 "
219103,KY,Henry County,"$38,602 "
219105,KY,Hickman County,"$11,442 "
219107,KY,Hopkins County,"$110,866 "
219109,KY,Jackson County,"$40,268 "
219113,KY,Jessamine County,"$105,810 "
219115,KY,Johnson County,"$60,249 "
219117,KY,Kenton County,"$206,702 "
219119,KY,Knott County,"$41,806 "
219121,KY,Knox County,"$85,631 "
219123,KY,Larue County,"$30,151 "
219125,KY,Laurel County,"$141,868 "
219127,KY,Lawrence County,"$35,983 "
219129,KY,Lee County,"$18,146 "
219131,KY,Leslie County,"$28,413 "
219133,KY,Letcher County,"$74,229 "
219135,KY,Lewis County,"$38,231 "
219137,KY,Lincoln County,"$63,132 "
219139,KY,Livingston County,"$20,631 "
219141,KY,Logan County,"$55,279 "
219143,KY,Lyon County,"$14,616 "
219145,KY,McCracken County,"$131,541 "
219147,KY,McCreary County,"$53,417 "
219149,KY,McLean County,"$23,800 "
219151,KY,Madison County,"$154,721 "
219153,KY,Magoffin County,"$37,079 "
219155,KY,Marion County,"$41,996 "
219157,KY,Marshall County,"$46,177 "
219159,KY,Martin County,"$38,238 "
219161,KY,Mason County,"$57,833 "
219163,KY,Meade County,"$61,052 "
219165,KY,Menifee County,"$14,994 "
219167,KY,Mercer County,"$52,207 "
219169,KY,Metcalfe County,"$22,019 "
219171,KY,Monroe County,"$27,752 "
219173,KY,Montgomery County,"$59,987 "
219175,KY,Morgan County,"$27,860 "
219177,KY,Muhlenberg County,"$60,962 "
219179,KY,Nelson County,"$90,556 "
219181,KY,Nicholas County,"$25,128 "
219183,KY,Ohio County,"$60,296 "
219185,KY,Oldham County,"$65,887 "
219187,KY,Owen County,"$29,253 "
219189,KY,Owsley County,"$14,044 "
219191,KY,Pendleton County,"$40,355 "
219193,KY,Perry County,"$71,630 "
219195,KY,Pike County,"$125,710 "
219197,KY,Powell County,"$29,438 "
219199,KY,Pulaski County,"$144,201 "
219201,KY,Robertson County,"$9,730 "
219203,KY,Rockcastle County,"$38,557 "
219205,KY,Rowan County,"$48,887 "
219207,KY,Russell County,"$45,765 "
219209,KY,Scott County,"$83,823 "
219211,KY,Shelby County,"$87,138 "
219213,KY,Simpson County,"$37,371 "
219215,KY,Spencer County,"$28,345 "
219217,KY,Taylor County,"$53,245 "
219219,KY,Todd County,"$26,594 "
219221,KY,Trigg County,"$30,710 "
219223,KY,Trimble County,"$16,424 "
219225,KY,Union County,"$43,921 "
219227,KY,Warren County,"$84,643 "
219229,KY,Washington County,"$35,931 "
219231,KY,Wayne County,"$51,814 "
219233,KY,Webster County,"$35,140 "
219235,KY,Whitley County,"$76,502 "
219237,KY,Wolfe County,"$22,448 "
219239,KY,Woodford County,"$48,230 "
220030,LA,Alexandria,"$116,449 "
220126,LA,Baton Rouge,"$2,305,183 "
220192,LA,Bossier City,"$132,552 "
220828,LA,Houma-Terrebonne,"$248,196 "
220924,LA,Kenner,"$122,334 "
220954,LA,Lafayette,"$1,018,491 "
220978,LA,Lake Charles,"$177,403 "
221206,LA,Monroe,"$185,855 "
221296,LA,New Orleans,"$9,112,891 "
221650,LA,Shreveport,"$1,325,500 "
221698,LA,Slidell,"$50,541 "
221794,LA,Thibodaux,"$41,683 "
229001,LA,Acadia Parish,"$213,145 "
229003,LA,Allen Parish,"$49,506 "
229005,LA,Ascension Parish,"$195,907 "
229007,LA,Assumption Parish,"$65,461 "
229009,LA,Avoyelles Parish,"$111,146 "
229011,LA,Beauregard Parish,"$86,634 "
229013,LA,Bienville Parish,"$47,019 "
229015,LA,Bossier Parish,"$103,557 "
229017,LA,Caddo Parish,"$110,695 "
229019,LA,Calcasieu Parish,"$223,663 "
229021,LA,Caldwell Parish,"$24,431 "
229023,LA,Cameron Parish,"$12,870 "
229025,LA,Catahoula Parish,"$27,006 "
229027,LA,Claiborne Parish,"$52,403 "
229029,LA,Concordia Parish,"$55,814 "
229031,LA,De Soto Parish,"$76,074 "
229033,LA,East Baton Rouge Parish,"$89,723 "
229035,LA,East Carroll Parish,"$27,104 "
229037,LA,East Feliciana Parish,"$51,615 "
229039,LA,Evangeline Parish,"$89,726 "
229041,LA,Franklin Parish,"$56,708 "
229043,LA,Grant Parish,"$44,789 "
229045,LA,Iberia Parish,"$219,267 "
229047,LA,Iberville Parish,"$95,532 "
229049,LA,Jackson Parish,"$40,165 "
229051,LA,Jefferson Parish,"$1,890,072 "
229053,LA,Jefferson Davis Parish,"$122,778 "
229055,LA,Lafayette Parish,"$61,540 "
229057,LA,Lafourche Parish,"$160,996 "
229059,LA,LaSalle Parish,"$42,735 "
229061,LA,Lincoln Parish,"$131,903 "
229063,LA,Livingston Parish,"$271,622 "
229065,LA,Madison Parish,"$37,761 "
229067,LA,Morehouse Parish,"$69,759 "
229069,LA,Natchitoches Parish,"$133,789 "
229073,LA,Ouachita Parish,"$213,749 "
229075,LA,Plaquemines Parish,"$48,706 "
229077,LA,Pointe Coupee Parish,"$63,778 "
229079,LA,Rapides Parish,"$174,621 "
229081,LA,Red River Parish,"$21,000 "
229083,LA,Richland Parish,"$45,959 "
229085,LA,Sabine Parish,"$53,522 "
229087,LA,St. Bernard Parish,"$89,837 "
229089,LA,St. Charles Parish,"$82,902 "
229091,LA,St. Helena Parish,"$33,749 "
229093,LA,St. James Parish,"$60,015 "
229095,LA,St. John the Baptist Parish,"$86,729 "
229097,LA,St. Landry Parish,"$225,198 "
229099,LA,St. Martin Parish,"$126,302 "
229101,LA,St. Mary Parish,"$147,288 "
229103,LA,St. Tammany Parish,"$303,480 "
229105,LA,Tangipahoa Parish,"$303,061 "
229107,LA,Tensas Parish,"$15,136 "
229111,LA,Union Parish,"$67,828 "
229113,LA,Vermilion Parish,"$189,694 "
229115,LA,Vernon Parish,"$87,545 "
229117,LA,Washington Parish,"$180,845 "
229119,LA,Webster Parish,"$106,512 "
229121,LA,West Baton Rouge Parish,"$55,103 "
229123,LA,West Carroll Parish,"$25,690 "
229125,LA,West Feliciana Parish,"$38,142 "
229127,LA,Winn Parish,"$48,975 "
230120,ME,Auburn,"$149,271 "
230162,ME,Bangor,"$225,780 "
230252,ME,Biddeford,"$123,944 "
231602,ME,Lewiston,"$239,612 "
232484,ME,Portland City,"$1,389,461 "
239001,ME,Androscoggin County,"$136,504 "
239003,ME,Aroostook County,"$254,433 "
239005,ME,Cumberland County,"$417,055 "
239007,ME,Franklin County,"$113,064 "
239009,ME,Hancock County,"$207,278 "
239011,ME,Kennebec County,"$392,392 "
239013,ME,Knox County,"$152,403 "
239015,ME,Lincoln County,"$118,857 "
239017,ME,Oxford County,"$210,987 "
239019,ME,Penobscot County,"$393,081 "
239021,ME,Piscataquis County,"$83,234 "
239023,ME,Sagadahoc County,"$105,810 "
239025,ME,Somerset County,"$208,813 "
239027,ME,Waldo County,"$138,521 "
239029,ME,Washington County,"$136,867 "
239031,ME,York County,"$466,298 "
240036,MD,Annapolis,"$69,952 "
240066,MD,Baltimore,"$15,694,811 "
240156,MD,Bowie City,"$50,692 "
240378,MD,Cumberland,"$207,735 "
240552,MD,Frederick,"$111,696 "
240582,MD,Gaithersburg,"$105,042 "
240660,MD,Hagerstown,"$203,021 "
241278,MD,Salisbury,"$92,215 "
249001,MD,Allegany County,"$143,165 "
249003,MD,Anne Arundel County,"$1,439,476 "
249005,MD,Baltimore County,"$2,975,492 "
249009,MD,Calvert County,"$108,716 "
249011,MD,Caroline County,"$80,935 "
249013,MD,Carroll County,"$213,309 "
249015,MD,Cecil County,"$162,658 "
249017,MD,Charles County,"$211,965 "
249019,MD,Dorchester County,"$86,602 "
249021,MD,Frederick County,"$207,099 "
249023,MD,Garrett County,"$66,766 "
249025,MD,Harford County,"$283,731 "
249027,MD,Howard County,"$337,311 "
249029,MD,Kent County,"$52,227 "
249031,MD,Montgomery County,"$3,398,523 "
249033,MD,Prince Georges County,"$3,655,128 "
249035,MD,Queen Anne's County,"$72,125 "
249037,MD,St. Mary's County,"$156,325 "
249039,MD,Somerset County,"$63,081 "
249041,MD,Talbot County,"$78,774 "
249043,MD,Washington County,"$172,593 "
249045,MD,Wicomico County,"$118,776 "
249047,MD,Worcester County,"$87,950 "
250078,MA,Arlington,"$298,023 "
250126,MA,Attleboro,"$116,441 "
250168,MA,Barnstable,"$77,009 "
250282,MA,Boston,"$12,626,955 "
250354,MA,Brockton,"$389,213 "
250372,MA,Brookline,"$378,424 "
250396,MA,Cambridge,"$1,957,769 "
250486,MA,Chicopee,"$314,247 "
250744,MA,Fall River,"$2,115,104 "
250774,MA,Fitchburg,"$262,913 "
250804,MA,Framingham,"$145,575 "
250858,MA,Gloucester,"$174,916 "
251020,MA,Haverhill,"$260,182 "
251074,MA,Holyoke,"$336,923 "
251194,MA,Lawrence,"$1,277,265 "
251236,MA,Leominster,"$123,700 "
251284,MA,Lowell,"$1,512,048 "
251302,MA,Lynn,"$1,828,279 "
251314,MA,Malden,"$360,466 "
251410,MA,Medford,"$1,145,217 "
251614,MA,New Bedford,"$1,927,885 "
251650,MA,Newton,"$1,405,797 "
251674,MA,Northampton,"$181,569 "
251884,MA,Peabody City,"$120,620 "
251938,MA,Pittsfield,"$338,642 "
251962,MA,Plymouth Town,"$96,098 "
251992,MA,Quincy,"$1,318,079 "
252028,MA,Revere City,"$211,950 "
252118,MA,Salem,"$282,438 "
252250,MA,Somerville,"$1,812,037 "
252340,MA,Springfield,"$2,791,929 "
252418,MA,Taunton,"$216,435 "
252544,MA,Waltham,"$269,115 "
252700,MA,Westfield,"$99,858 "
252784,MA,Weymouth Town,"$184,946 "
252880,MA,Worcester,"$3,201,381 "
252904,MA,Yarmouth,"$35,545 "
259001,MA,Barnstable County,"$370,663 "
259003,MA,Berkshire County,"$326,110 "
259005,MA,Bristol County,"$569,094 "
259007,MA,Dukes County,"$65,958 "
259009,MA,Essex County,"$1,026,123 "
259011,MA,Franklin County,"$260,982 "
259013,MA,Hampden County,"$436,930 "
259015,MA,Hampshire County,"$443,987 "
259017,MA,Middlesex County,"$1,884,909 "
259019,MA,Nantucket County,"$48,822 "
259021,MA,Norfolk County,"$945,166 "
259023,MA,Plymouth County,"$726,008 "
259025,MA,Suffolk County,"$381,555 "
259027,MA,Worcester County,"$1,365,907 "
260432,MI,Battle Creek,"$324,907 "
260444,MI,Bay City,"$320,058 "
260570,MI,Benton Harbor,"$117,387 "
261074,MI,Canton Twp,"$86,639 "
261410,MI,Clinton Twp,"$150,526 "
261638,MI,Dearborn,"$1,405,824 "
261644,MI,Dearborn Heights,"$272,998 "
261698,MI,Detroit,"$25,195,586 "
261848,MI,East Lansing,"$124,843 "
262096,MI,Farmington Hills,"$92,327 "
262172,MI,Flint,"$2,838,258 "
262544,MI,Grand Rapids,"$2,754,546 "
262940,MI,Holland,"$86,742 "
263174,MI,Jackson,"$324,478 "
263222,MI,Kalamazoo,"$1,186,384 "
263456,MI,Lansing,"$1,470,527 "
263588,MI,Lincoln Park,"$212,231 "
263648,MI,Livonia,"$91,676 "
264086,MI,Midland,"$70,147 "
264164,MI,Monroe,"$119,527 "
264296,MI,Muskegon,"$251,444 "
264302,MI,Muskegon Hts,"$117,354 "
264386,MI,Niles,"$75,286 "
264452,MI,Norton Shores,"$32,826 "
264962,MI,Pontiac,"$1,102,550 "
264974,MI,Portage,"$63,586 "
265010,MI,Port Huron,"$209,966 "
265148,MI,Redford,"$244,468 "
265286,MI,Roseville,"$158,972 "
265304,MI,Royal Oak,"$318,225 "
265340,MI,Saginaw,"$1,570,281 "
265370,MI,St Clair Shores,"$230,547 "
265664,MI,Southfield,"$126,567 "
265814,MI,Sterling Heights,"$213,779 "
265934,MI,Taylor,"$129,154 "
266252,MI,Warren,"$282,345 "
266267,MI,Waterford Township,"$110,571 "
266378,MI,Westland,"$293,367 "
266624,MI,Wyoming,"$140,017 "
269001,MI,Alcona County,"$23,381 "
269003,MI,Alger County,"$25,519 "
269005,MI,Allegan County,"$221,602 "
269007,MI,Alpena County,"$66,329 "
269009,MI,Antrim County,"$59,372 "
269011,MI,Arenac County,"$39,094 "
269013,MI,Baraga County,"$24,214 "
269015,MI,Barry County,"$126,324 "
269017,MI,Bay County,"$120,572 "
269019,MI,Benzie County,"$40,068 "
269021,MI,Berrien County,"$280,007 "
269023,MI,Branch County,"$116,203 "
269025,MI,Calhoun County,"$205,475 "
269027,MI,Cass County,"$119,172 "
269029,MI,Charlevoix County,"$60,811 "
269031,MI,Cheboygan County,"$82,921 "
269033,MI,Chippewa County,"$88,669 "
269035,MI,Clare County,"$102,754 "
269037,MI,Clinton County,"$141,841 "
269039,MI,Crawford County,"$32,915 "
269041,MI,Delta County,"$118,346 "
269043,MI,Dickinson County,"$80,414 "
269045,MI,Eaton County,"$191,025 "
269047,MI,Emmet County,"$88,874 "
269049,MI,Genesee County,"$1,340,404 "
269051,MI,Gladwin County,"$72,038 "
269053,MI,Gogebic County,"$78,602 "
269055,MI,Grand Traverse County,"$158,946 "
269057,MI,Gratiot County,"$111,068 "
269059,MI,Hillsdale County,"$144,486 "
269061,MI,Houghton County,"$163,812 "
269063,MI,Huron County,"$94,346 "
269065,MI,Ingham County,"$232,520 "
269067,MI,Ionia County,"$161,120 "
269069,MI,Iosco County,"$62,517 "
269071,MI,Iron County,"$53,279 "
269073,MI,Isabella County,"$237,572 "
269075,MI,Jackson County,"$230,858 "
269077,MI,Kalamazoo County,"$253,246 "
269079,MI,Kalkaska County,"$44,786 "
269081,MI,Kent County,"$1,289,480 "
269083,MI,Keweenaw County,"$16,241 "
269085,MI,Lake County,"$43,161 "
269087,MI,Lapeer County,"$167,163 "
269089,MI,Leelanau County,"$44,118 "
269091,MI,Lenawee County,"$250,110 "
269093,MI,Livingston County,"$237,005 "
269095,MI,Luce County,"$17,102 "
269097,MI,Mackinac County,"$36,604 "
269099,MI,Macomb County,"$1,365,339 "
269101,MI,Manistee County,"$74,346 "
269103,MI,Marquette County,"$187,378 "
269105,MI,Mason County,"$86,763 "
269107,MI,Mecosta County,"$127,647 "
269109,MI,Menominee County,"$75,501 "
269111,MI,Midland County,"$79,848 "
269113,MI,Missaukee County,"$41,638 "
269115,MI,Monroe County,"$229,808 "
269117,MI,Montcalm County,"$148,459 "
269119,MI,Montmorency County,"$21,838 "
269121,MI,Muskegon County,"$205,627 "
269123,MI,Newaygo County,"$130,214 "
269125,MI,Oakland County,"$2,883,841 "
269127,MI,Oceana County,"$91,276 "
269129,MI,Ogemaw County,"$63,168 "
269131,MI,Ontonagon County,"$32,990 "
269133,MI,Osceola County,"$66,610 "
269135,MI,Oscoda County,"$24,302 "
269137,MI,Otsego County,"$51,061 "
269139,MI,Ottawa County,"$455,452 "
269141,MI,Presque Isle County,"$35,731 "
269143,MI,Roscommon County,"$63,521 "
269145,MI,Saginaw County,"$262,337 "
269147,MI,St. Clair County,"$241,714 "
269149,MI,St. Joseph County,"$165,508 "
269151,MI,Sanilac County,"$117,572 "
269153,MI,Schoolcraft County,"$28,562 "
269155,MI,Shiawassee County,"$175,021 "
269157,MI,Tuscola County,"$133,886 "
269159,MI,Van Buren County,"$214,851 "
269161,MI,Washtenaw County,"$1,545,792 "
269163,MI,Wayne County,"$3,986,667 "
269165,MI,Wexford County,"$81,481 "
270456,MN,Bloomington,"$123,123 "
270996,MN,Coon Rapids,"$84,852 "
271266,MN,Duluth,"$1,732,961 "
271338,MN,Eden Prairie,"$65,420 "
272922,MN,Mankato City,"$103,873 "
273120,MN,Minneapolis,"$8,183,691 "
273198,MN,Moorhead,"$64,061 "
273768,MN,Plymouth,"$70,936 "
273930,MN,Rochester,"$161,567 "
274104,MN,St Cloud,"$151,243 "
274164,MN,St Paul,"$4,999,873 "
275040,MN,Woodbury City,"$55,210 "
279001,MN,Aitkin County,"$40,974 "
279003,MN,Anoka County,"$355,396 "
279005,MN,Becker County,"$74,901 "
279007,MN,Beltrami County,"$138,511 "
279009,MN,Benton County,"$76,693 "
279011,MN,Big Stone County,"$18,135 "
279013,MN,Blue Earth County,"$54,605 "
279015,MN,Brown County,"$66,711 "
279017,MN,Carlton County,"$89,971 "
279019,MN,Carver County,"$125,465 "
279021,MN,Cass County,"$86,412 "
279023,MN,Chippewa County,"$32,741 "
279025,MN,Chisago County,"$79,890 "
279027,MN,Clay County,"$37,028 "
279029,MN,Clearwater County,"$28,910 "
279031,MN,Cook County,"$12,481 "
279033,MN,Cottonwood County,"$35,421 "
279035,MN,Crow Wing County,"$120,145 "
279037,MN,Dakota County,"$1,422,880 "
279039,MN,Dodge County,"$37,971 "
279041,MN,Douglas County,"$71,329 "
279043,MN,Faribault County,"$49,945 "
279045,MN,Fillmore County,"$66,383 "
279047,MN,Freeborn County,"$82,483 "
279049,MN,Goodhue County,"$109,730 "
279051,MN,Grant County,"$18,195 "
279053,MN,Hennepin County,"$2,177,653 "
279055,MN,Houston County,"$46,592 "
279057,MN,Hubbard County,"$47,425 "
279059,MN,Isanti County,"$65,689 "
279061,MN,Itasca County,"$112,740 "
279063,MN,Jackson County,"$31,353 "
279065,MN,Kanabec County,"$38,884 "
279067,MN,Kandiyohi County,"$90,024 "
279069,MN,Kittson County,"$12,319 "
279071,MN,Koochiching County,"$31,745 "
279073,MN,Lac qui Parle County,"$24,162 "
279075,MN,Lake County,"$32,147 "
279077,MN,Lake of the Woods County,"$8,076 "
279079,MN,Le Sueur County,"$61,951 "
279081,MN,Lincoln County,"$18,278 "
279083,MN,Lyon County,"$63,344 "
279085,MN,McLeod County,"$67,719 "
279087,MN,Mahnomen County,"$21,933 "
279089,MN,Marshall County,"$23,174 "
279091,MN,Martin County,"$58,799 "
279093,MN,Meeker County,"$50,473 "
279095,MN,Mille Lacs County,"$59,530 "
279097,MN,Morrison County,"$73,970 "
279099,MN,Mower County,"$96,419 "
279101,MN,Murray County,"$24,800 "
279103,MN,Nicollet County,"$67,098 "
279105,MN,Nobles County,"$79,269 "
279107,MN,Norman County,"$20,087 "
279109,MN,Olmsted County,"$52,641 "
279111,MN,Otter Tail County,"$135,116 "
279113,MN,Pennington County,"$30,639 "
279115,MN,Pine County,"$73,830 "
279117,MN,Pipestone County,"$29,665 "
279119,MN,Polk County,"$77,709 "
279121,MN,Pope County,"$29,955 "
279123,MN,Ramsey County,"$331,201 "
279125,MN,Red Lake County,"$11,098 "
279127,MN,Redwood County,"$45,171 "
279129,MN,Renville County,"$44,488 "
279131,MN,Rice County,"$132,999 "
279133,MN,Rock County,"$26,278 "
279135,MN,Roseau County,"$35,750 "
279137,MN,St Louis County,"$1,413,722 "
279139,MN,Scott County,"$200,182 "
279141,MN,Sherburne County,"$133,363 "
279143,MN,Sibley County,"$43,917 "
279145,MN,Stearns County,"$195,412 "
279147,MN,Steele County,"$73,128 "
279149,MN,Stevens County,"$26,893 "
279151,MN,Swift County,"$27,612 "
279153,MN,Todd County,"$70,120 "
279155,MN,Traverse County,"$11,996 "
279157,MN,Wabasha County,"$50,332 "
279159,MN,Wadena County,"$34,883 "
279161,MN,Waseca County,"$42,776 "
279163,MN,Washington County,"$199,089 "
279165,MN,Watonwan County,"$36,041 "
279167,MN,Wilkin County,"$15,656 "
279169,MN,Winona County,"$141,911 "
279171,MN,Wright County,"$212,723 "
279173,MN,Yellow Medicine County,"$32,353 "
280132,MS,Biloxi,"$123,310 "
280612,MS,Gulfport,"$186,611 "
280630,MS,Hattiesburg,"$150,171 "
280726,MS,Jackson,"$1,382,386 "
281002,MS,Moss Point,"$28,040 "
281134,MS,Pascagoula,"$53,030 "
289001,MS,Adams County,"$99,701 "
289003,MS,Alcorn County,"$114,129 "
289005,MS,Amite County,"$59,667 "
289007,MS,Attala County,"$90,357 "
289009,MS,Benton County,"$21,165 "
289011,MS,Bolivar County,"$110,105 "
289013,MS,Calhoun County,"$45,462 "
289015,MS,Carroll County,"$27,973 "
289017,MS,Chickasaw County,"$46,225 "
289019,MS,Choctaw County,"$30,766 "
289021,MS,Claiborne County,"$36,257 "
289023,MS,Clarke County,"$51,288 "
289025,MS,Clay County,"$64,529 "
289027,MS,Coahoma County,"$92,233 "
289029,MS,Copiah County,"$112,627 "
289031,MS,Covington County,"$54,196 "
289033,MS,DeSoto County,"$274,512 "
289035,MS,Forrest County,"$65,221 "
289037,MS,Franklin County,"$30,156 "
289039,MS,George County,"$43,959 "
289041,MS,Greene County,"$25,340 "
289043,MS,Grenada County,"$59,280 "
289045,MS,Hancock County,"$108,456 "
289047,MS,Harrison County,"$159,600 "
289049,MS,Hinds County,"$135,355 "
289051,MS,Holmes County,"$71,119 "
289053,MS,Humphreys County,"$33,836 "
289055,MS,Issaquena County,"$3,770 "
289057,MS,Itawamba County,"$48,152 "
289059,MS,Jackson County,"$171,232 "
289061,MS,Jasper County,"$51,751 "
289063,MS,Jefferson County,"$29,102 "
289065,MS,Jefferson Davis County,"$41,246 "
289067,MS,Jones County,"$210,536 "
289069,MS,Kemper County,"$32,552 "
289071,MS,Lafayette County,"$120,301 "
289073,MS,Lamar County,"$103,345 "
289075,MS,Lauderdale County,"$235,403 "
289077,MS,Lawrence County,"$33,994 "
289079,MS,Leake County,"$74,886 "
289081,MS,Lee County,"$190,992 "
289083,MS,Leflore County,"$111,831 "
289085,MS,Lincoln County,"$98,038 "
289087,MS,Lowndes County,"$152,576 "
289089,MS,Madison County,"$188,860 "
289091,MS,Marion County,"$77,255 "
289093,MS,Marshall County,"$74,874 "
289095,MS,Monroe County,"$93,984 "
289097,MS,Montgomery County,"$41,636 "
289099,MS,Neshoba County,"$87,921 "
289101,MS,Newton County,"$53,067 "
289103,MS,Noxubee County,"$45,163 "
289105,MS,Oktibbeha County,"$132,794 "
289107,MS,Panola County,"$92,081 "
289109,MS,Pearl River County,"$124,125 "
289111,MS,Perry County,"$26,872 "
289113,MS,Pike County,"$157,005 "
289115,MS,Pontotoc County,"$66,283 "
289117,MS,Prentiss County,"$63,567 "
289119,MS,Quitman County,"$31,119 "
289121,MS,Rankin County,"$215,268 "
289123,MS,Scott County,"$93,732 "
289125,MS,Sharkey County,"$14,986 "
289127,MS,Simpson County,"$78,197 "
289129,MS,Smith County,"$41,703 "
289131,MS,Stone County,"$43,320 "
289133,MS,Sunflower County,"$84,712 "
289135,MS,Tallahatchie County,"$34,838 "
289137,MS,Tate County,"$64,665 "
289139,MS,Tippah County,"$56,029 "
289141,MS,Tishomingo County,"$46,728 "
289143,MS,Tunica County,"$40,240 "
289145,MS,Union County,"$82,938 "
289147,MS,Walthall County,"$59,458 "
289149,MS,Warren County,"$110,408 "
289151,MS,Washington County,"$165,559 "
289153,MS,Wayne County,"$50,903 "
289155,MS,Webster County,"$28,034 "
289157,MS,Wilkinson County,"$48,111 "
289159,MS,Winston County,"$55,082 "
289161,MS,Yalobusha County,"$37,196 "
289163,MS,Yazoo County,"$83,955 "
290534,MO,Blue Springs,"$72,842 "
291152,MO,Columbia,"$247,869 "
291806,MO,Florissant,"$64,664 "
292562,MO,Independence,"$222,572 "
292628,MO,Jefferson City,"$76,700 "
292652,MO,Joplin,"$144,255 "
292670,MO,Kansas City,"$5,681,400 "
292958,MO,Lees Summit,"$104,639 "
293852,MO,O'Fallon,"$74,785 "
294614,MO,St Joseph,"$1,142,470 "
294626,MO,St Louis,"$13,043,904 "
294884,MO,Springfield,"$375,044 "
299001,MO,Adair County,"$67,404 "
299003,MO,Andrew County,"$38,596 "
299005,MO,Atchison County,"$22,668 "
299007,MO,Audrain County,"$51,741 "
299009,MO,Barry County,"$79,248 "
299011,MO,Barton County,"$33,778 "
299013,MO,Bates County,"$40,392 "
299015,MO,Benton County,"$38,737 "
299017,MO,Bollinger County,"$27,328 "
299019,MO,Boone County,"$77,765 "
299021,MO,Buchanan County,"$24,785 "
299023,MO,Butler County,"$84,926 "
299025,MO,Caldwell County,"$27,079 "
299027,MO,Callaway County,"$66,835 "
299029,MO,Camden County,"$82,424 "
