Code,State,NAME,PPRN
219055,KY,Crittenden County,"$22,304"
219057,KY,Cumberland County,"$19,780"
219059,KY,Daviess County,"$52,626"
219061,KY,Edmonson County,"$19,068"
219063,KY,Elliott County,"$18,713"
219065,KY,Estill County,"$40,452"
219069,KY,Fleming County,"$44,750"
219071,KY,Floyd County,"$100,194"
219073,KY,Franklin County,"$99,797"
219075,KY,Fulton County,"$19,872"
219077,KY,Gallatin County,"$19,424"
219079,KY,Garrard County,"$44,153"
219081,KY,Grant County,"$55,015"
219083,KY,Graves County,"$77,226"
219085,KY,Grayson County,"$55,643"
219087,KY,Green County,"$25,536"
219089,KY,Greenup County,"$78,891"
219091,KY,Hancock County,"$16,596"
219093,KY,Hardin County,"$126,540"
219095,KY,Harlan County,"$92,991"
219097,KY,Harrison County,"$65,298"
219099,KY,Hart County,"$42,043"
219101,KY,Henderson County,"$30,687"
219103,KY,Henry County,"$37,565"
219105,KY,Hickman County,"$12,930"
219107,KY,Hopkins County,"$112,687"
219109,KY,Jackson County,"$39,918"
219113,KY,Jessamine County,"$92,727"
219115,KY,Johnson County,"$62,197"
219117,KY,Kenton County,"$206,715"
219119,KY,Knott County,"$38,688"
219121,KY,Knox County,"$96,383"
219123,KY,Larue County,"$27,352"
219125,KY,Laurel County,"$147,762"
219127,KY,Lawrence County,"$34,840"
219129,KY,Lee County,"$22,257"
219131,KY,Leslie County,"$24,353"
219133,KY,Letcher County,"$79,316"
219135,KY,Lewis County,"$41,407"
219137,KY,Lincoln County,"$54,710"
219139,KY,Livingston County,"$17,889"
219141,KY,Logan County,"$55,637"
219143,KY,Lyon County,"$14,695"
219145,KY,McCracken County,"$137,511"
219147,KY,McCreary County,"$51,344"
219149,KY,McLean County,"$22,552"
219151,KY,Madison County,"$174,158"
219153,KY,Magoffin County,"$34,197"
219155,KY,Marion County,"$40,103"
219157,KY,Marshall County,"$49,932"
219159,KY,Martin County,"$35,695"
219161,KY,Mason County,"$59,472"
219163,KY,Meade County,"$58,395"
219165,KY,Menifee County,"$15,385"
219167,KY,Mercer County,"$49,154"
219169,KY,Metcalfe County,"$21,331"
219171,KY,Monroe County,"$27,748"
219173,KY,Montgomery County,"$60,717"
219175,KY,Morgan County,"$30,544"
219177,KY,Muhlenberg County,"$68,215"
219179,KY,Nelson County,"$86,306"
219181,KY,Nicholas County,"$25,324"
219183,KY,Ohio County,"$62,410"
219185,KY,Oldham County,"$60,941"
219187,KY,Owen County,"$31,097"
219189,KY,Owsley County,"$14,846"
219191,KY,Pendleton County,"$41,080"
219193,KY,Perry County,"$79,196"
219195,KY,Pike County,"$140,874"
219197,KY,Powell County,"$30,313"
219199,KY,Pulaski County,"$145,840"
219201,KY,Robertson County,"$10,101"
219203,KY,Rockcastle County,"$38,841"
219205,KY,Rowan County,"$49,406"
219207,KY,Russell County,"$46,746"
219209,KY,Scott County,"$84,748"
219211,KY,Shelby County,"$90,158"
219213,KY,Simpson County,"$39,550"
219215,KY,Spencer County,"$27,691"
219217,KY,Taylor County,"$57,795"
219219,KY,Todd County,"$26,133"
219221,KY,Trigg County,"$27,818"
219223,KY,Trimble County,"$17,815"
219225,KY,Union County,"$42,719"
219227,KY,Warren County,"$77,018"
219229,KY,Washington County,"$34,694"
219231,KY,Wayne County,"$51,951"
219233,KY,Webster County,"$37,092"
219235,KY,Whitley County,"$73,664"
219237,KY,Wolfe County,"$23,182"
219239,KY,Woodford County,"$48,359"
220030,LA,Alexandria,"$122,466"
220126,LA,Baton Rouge,"$2,309,536"
220192,LA,Bossier City,"$142,603"
220828,LA,Houma-Terrebonne,"$248,632"
220924,LA,Kenner,"$131,239"
220954,LA,Lafayette,"$1,005,391"
220978,LA,Lake Charles,"$184,985"
221206,LA,Monroe,"$188,194"
221296,LA,New Orleans,"$9,091,461"
221650,LA,Shreveport,"$1,280,167"
221698,LA,Slidell,"$49,239"
221794,LA,Thibodaux,"$39,137"
229001,LA,Acadia Parish,"$197,309"
229003,LA,Allen Parish,"$53,687"
229005,LA,Ascension Parish,"$208,050"
229007,LA,Assumption Parish,"$68,978"
229009,LA,Avoyelles Parish,"$114,531"
229011,LA,Beauregard Parish,"$84,665"
229013,LA,Bienville Parish,"$53,397"
229015,LA,Bossier Parish,"$95,657"
229017,LA,Caddo Parish,"$110,763"
229019,LA,Calcasieu Parish,"$224,991"
229021,LA,Caldwell Parish,"$27,424"
229023,LA,Cameron Parish,"$11,620"
229025,LA,Catahoula Parish,"$26,977"
229027,LA,Claiborne Parish,"$51,100"
229029,LA,Concordia Parish,"$64,479"
229031,LA,De Soto Parish,"$77,978"
229033,LA,East Baton Rouge Parish,"$91,468"
229035,LA,East Carroll Parish,"$26,786"
229037,LA,East Feliciana Parish,"$61,684"
229039,LA,Evangeline Parish,"$86,164"
229041,LA,Franklin Parish,"$57,875"
229043,LA,Grant Parish,"$42,000"
229045,LA,Iberia Parish,"$214,218"
229047,LA,Iberville Parish,"$98,125"
229049,LA,Jackson Parish,"$42,247"
229051,LA,Jefferson Parish,"$1,970,190"
229053,LA,Jefferson Davis Parish,"$118,682"
229055,LA,Lafayette Parish,"$70,609"
229057,LA,Lafourche Parish,"$165,879"
229059,LA,LaSalle Parish,"$40,779"
229061,LA,Lincoln Parish,"$132,149"
229063,LA,Livingston Parish,"$257,595"
229065,LA,Madison Parish,"$39,345"
229067,LA,Morehouse Parish,"$77,518"
229069,LA,Natchitoches Parish,"$125,789"
229073,LA,Ouachita Parish,"$217,403"
229075,LA,Plaquemines Parish,"$41,099"
229077,LA,Pointe Coupee Parish,"$70,189"
229079,LA,Rapides Parish,"$168,829"
229081,LA,Red River Parish,"$23,134"
229083,LA,Richland Parish,"$48,402"
229085,LA,Sabine Parish,"$58,186"
229087,LA,St. Bernard Parish,"$80,922"
229089,LA,St. Charles Parish,"$84,861"
229091,LA,St. Helena Parish,"$33,735"
229093,LA,St. James Parish,"$57,631"
229095,LA,St. John the Baptist Parish,"$92,753"
229097,LA,St. Landry Parish,"$228,244"
229099,LA,St. Martin Parish,"$126,372"
229101,LA,St. Mary Parish,"$151,991"
229103,LA,St. Tammany Parish,"$265,889"
229105,LA,Tangipahoa Parish,"$297,920"
229107,LA,Tensas Parish,"$15,925"
229111,LA,Union Parish,"$68,796"
229113,LA,Vermilion Parish,"$191,410"
229115,LA,Vernon Parish,"$86,041"
229117,LA,Washington Parish,"$167,157"
229119,LA,Webster Parish,"$106,108"
229121,LA,West Baton Rouge Parish,"$54,521"
229123,LA,West Carroll Parish,"$29,379"
229125,LA,West Feliciana Parish,"$33,516"
229127,LA,Winn Parish,"$50,799"
230120,ME,Auburn,"$151,310"
230162,ME,Bangor,"$228,142"
230252,ME,Biddeford,"$133,033"
231602,ME,Lewiston,"$234,261"
232484,ME,Portland City,"$1,442,983"
239001,ME,Androscoggin County,"$148,323"
239003,ME,Aroostook County,"$258,270"
239005,ME,Cumberland County,"$410,371"
239007,ME,Franklin County,"$116,540"
239009,ME,Hancock County,"$212,269"
239011,ME,Kennebec County,"$372,816"
239013,ME,Knox County,"$155,184"
239015,ME,Lincoln County,"$115,164"
239017,ME,Oxford County,"$209,724"
239019,ME,Penobscot County,"$414,495"
239021,ME,Piscataquis County,"$88,791"
239023,ME,Sagadahoc County,"$103,941"
239025,ME,Somerset County,"$197,946"
239027,ME,Waldo County,"$136,764"
239029,ME,Washington County,"$141,231"
239031,ME,York County,"$477,562"
240036,MD,Annapolis,"$73,641"
240066,MD,Baltimore,"$15,384,534"
240156,MD,Bowie City,"$48,046"
240378,MD,Cumberland,"$215,946"
240552,MD,Frederick,"$108,411"
240582,MD,Gaithersburg,"$104,572"
240660,MD,Hagerstown,"$193,628"
241278,MD,Salisbury,"$85,869"
249001,MD,Allegany County,"$143,771"
249003,MD,Anne Arundel County,"$1,463,773"
249005,MD,Baltimore County,"$2,903,053"
249009,MD,Calvert County,"$114,978"
249011,MD,Caroline County,"$85,850"
249013,MD,Carroll County,"$213,110"
249015,MD,Cecil County,"$175,448"
249017,MD,Charles County,"$202,818"
249019,MD,Dorchester County,"$89,876"
249021,MD,Frederick County,"$198,873"
249023,MD,Garrett County,"$66,978"
249025,MD,Harford County,"$275,798"
249027,MD,Howard County,"$305,921"
249029,MD,Kent County,"$52,202"
249031,MD,Montgomery County,"$3,292,469"
249033,MD,Prince Georges County,"$3,593,605"
249035,MD,Queen Anne's County,"$66,653"
249037,MD,St. Mary's County,"$139,819"
249039,MD,Somerset County,"$63,252"
249041,MD,Talbot County,"$79,436"
249043,MD,Washington County,"$174,014"
249045,MD,Wicomico County,"$143,553"
249047,MD,Worcester County,"$92,539"
250078,MA,Arlington,"$305,447"
250126,MA,Attleboro,"$121,456"
250168,MA,Barnstable,"$81,109"
250282,MA,Boston,"$12,853,981"
250354,MA,Brockton,"$393,954"
250372,MA,Brookline,"$397,719"
250396,MA,Cambridge,"$1,994,243"
250486,MA,Chicopee,"$306,925"
250744,MA,Fall River,"$2,100,896"
250774,MA,Fitchburg,"$265,518"
250804,MA,Framingham,"$148,629"
250858,MA,Gloucester,"$179,977"
251020,MA,Haverhill,"$258,838"
251074,MA,Holyoke,"$332,562"
251194,MA,Lawrence,"$1,223,022"
251236,MA,Leominster,"$123,741"
251284,MA,Lowell,"$1,525,326"
251302,MA,Lynn,"$1,868,981"
251314,MA,Malden,"$364,397"
251410,MA,Medford,"$1,130,827"
251614,MA,New Bedford,"$1,977,797"
251650,MA,Newton,"$1,403,579"
251674,MA,Northampton,"$181,448"
251884,MA,Peabody City,"$114,965"
251938,MA,Pittsfield,"$338,792"
251962,MA,Plymouth Town,"$92,358"
251992,MA,Quincy,"$1,359,630"
252028,MA,Revere City,"$192,019"
252118,MA,Salem,"$294,240"
252250,MA,Somerville,"$1,823,972"
252340,MA,Springfield,"$2,813,019"
252418,MA,Taunton,"$214,973"
252544,MA,Waltham,"$277,876"
252700,MA,Westfield,"$95,625"
252784,MA,Weymouth Town,"$188,002"
252880,MA,Worcester,"$3,266,498"
252904,MA,Yarmouth,"$33,244"
259001,MA,Barnstable County,"$383,616"
259003,MA,Berkshire County,"$322,030"
259005,MA,Bristol County,"$537,327"
259007,MA,Dukes County,"$66,516"
259009,MA,Essex County,"$999,537"
259011,MA,Franklin County,"$258,678"
259013,MA,Hampden County,"$439,165"
259015,MA,Hampshire County,"$440,357"
259017,MA,Middlesex County,"$1,831,184"
259019,MA,Nantucket County,"$47,132"
259021,MA,Norfolk County,"$923,970"
259023,MA,Plymouth County,"$691,731"
259025,MA,Suffolk County,"$407,707"
259027,MA,Worcester County,"$1,340,384"
260432,MI,Battle Creek,"$325,849"
260444,MI,Bay City,"$329,119"
260570,MI,Benton Harbor,"$120,257"
261074,MI,Canton Twp,"$91,804"
261410,MI,Clinton Twp,"$152,262"
261638,MI,Dearborn,"$1,393,263"
261644,MI,Dearborn Heights,"$274,348"
261698,MI,Detroit,"$25,269,959"
261848,MI,East Lansing,"$118,997"
262096,MI,Farmington Hills,"$90,911"
262172,MI,Flint,"$2,912,191"
262544,MI,Grand Rapids,"$2,775,608"
262940,MI,Holland,"$86,204"
263174,MI,Jackson,"$332,509"
263222,MI,Kalamazoo,"$1,198,459"
263456,MI,Lansing,"$1,492,075"
263588,MI,Lincoln Park,"$206,558"
263648,MI,Livonia,"$93,451"
264086,MI,Midland,"$71,631"
264164,MI,Monroe,"$121,733"
264296,MI,Muskegon,"$262,135"
264302,MI,Muskegon Hts,"$114,910"
264386,MI,Niles,"$72,655"
264452,MI,Norton Shores,"$33,828"
264962,MI,Pontiac,"$1,104,810"
264974,MI,Portage,"$67,961"
265010,MI,Port Huron,"$209,527"
265148,MI,Redford,"$241,881"
265286,MI,Roseville,"$158,858"
265304,MI,Royal Oak,"$320,942"
265340,MI,Saginaw,"$1,600,798"
265370,MI,St Clair Shores,"$238,580"
265664,MI,Southfield,"$133,370"
265814,MI,Sterling Heights,"$217,840"
265934,MI,Taylor,"$130,127"
266252,MI,Warren,"$274,730"
266267,MI,Waterford Township,"$115,447"
266378,MI,Westland,"$292,495"
266624,MI,Wyoming,"$139,211"
269001,MI,Alcona County,"$25,446"
269003,MI,Alger County,"$26,062"
269005,MI,Allegan County,"$223,512"
269007,MI,Alpena County,"$67,456"
269009,MI,Antrim County,"$59,971"
269011,MI,Arenac County,"$35,881"
269013,MI,Baraga County,"$25,695"
269015,MI,Barry County,"$124,312"
269017,MI,Bay County,"$116,976"
269019,MI,Benzie County,"$39,154"
269021,MI,Berrien County,"$282,061"
269023,MI,Branch County,"$115,722"
269025,MI,Calhoun County,"$199,399"
269027,MI,Cass County,"$111,116"
269029,MI,Charlevoix County,"$62,344"
269031,MI,Cheboygan County,"$82,398"
269033,MI,Chippewa County,"$88,278"
269035,MI,Clare County,"$107,647"
269037,MI,Clinton County,"$144,559"
269039,MI,Crawford County,"$33,379"
269041,MI,Delta County,"$115,023"
269043,MI,Dickinson County,"$78,142"
269045,MI,Eaton County,"$193,509"
269047,MI,Emmet County,"$86,987"
269049,MI,Genesee County,"$1,382,325"
269051,MI,Gladwin County,"$68,552"
269053,MI,Gogebic County,"$78,391"
269055,MI,Grand Traverse County,"$179,071"
269057,MI,Gratiot County,"$113,589"
269059,MI,Hillsdale County,"$147,693"
269061,MI,Houghton County,"$165,130"
269063,MI,Huron County,"$97,736"
269065,MI,Ingham County,"$228,096"
269067,MI,Ionia County,"$164,295"
269069,MI,Iosco County,"$62,608"
269071,MI,Iron County,"$55,785"
269073,MI,Isabella County,"$238,349"
269075,MI,Jackson County,"$247,329"
269077,MI,Kalamazoo County,"$264,640"
269079,MI,Kalkaska County,"$45,819"
269081,MI,Kent County,"$1,206,362"
269083,MI,Keweenaw County,"$16,031"
269085,MI,Lake County,"$42,719"
269087,MI,Lapeer County,"$174,811"
269089,MI,Leelanau County,"$43,455"
269091,MI,Lenawee County,"$247,984"
269093,MI,Livingston County,"$231,239"
269095,MI,Luce County,"$17,628"
269097,MI,Mackinac County,"$36,513"
269099,MI,Macomb County,"$1,389,304"
269101,MI,Manistee County,"$75,612"
269103,MI,Marquette County,"$185,108"
269105,MI,Mason County,"$85,229"
269107,MI,Mecosta County,"$131,340"
269109,MI,Menominee County,"$72,305"
269111,MI,Midland County,"$82,521"
269113,MI,Missaukee County,"$41,460"
269115,MI,Monroe County,"$240,780"
269117,MI,Montcalm County,"$152,163"
269119,MI,Montmorency County,"$22,051"
269121,MI,Muskegon County,"$215,492"
269123,MI,Newaygo County,"$138,423"
269125,MI,Oakland County,"$2,940,667"
269127,MI,Oceana County,"$84,046"
269129,MI,Ogemaw County,"$56,033"
269131,MI,Ontonagon County,"$31,880"
269133,MI,Osceola County,"$67,155"
269135,MI,Oscoda County,"$23,911"
269137,MI,Otsego County,"$44,938"
269139,MI,Ottawa County,"$449,970"
269141,MI,Presque Isle County,"$36,251"
269143,MI,Roscommon County,"$69,164"
269145,MI,Saginaw County,"$253,183"
269147,MI,St. Clair County,"$253,061"
269149,MI,St. Joseph County,"$172,398"
269151,MI,Sanilac County,"$118,530"
269153,MI,Schoolcraft County,"$28,468"
269155,MI,Shiawassee County,"$179,123"
269157,MI,Tuscola County,"$134,354"
269159,MI,Van Buren County,"$198,105"
269161,MI,Washtenaw County,"$1,496,742"
269163,MI,Wayne County,"$4,002,906"
269165,MI,Wexford County,"$84,289"
270456,MN,Bloomington,"$126,188"
270996,MN,Coon Rapids,"$80,006"
271266,MN,Duluth,"$1,764,246"
271338,MN,Eden Prairie,"$62,273"
272922,MN,Mankato City,"$105,019"
273120,MN,Minneapolis,"$8,255,101"
273150,MN,Minnetonka,"$47,227"
273198,MN,Moorhead,"$61,664"
273456,MN,North Mankato City,"$20,053"
273768,MN,Plymouth,"$68,675"
273930,MN,Rochester,"$159,428"
274104,MN,St Cloud,"$155,957"
274164,MN,St Paul,"$5,112,547"
275040,MN,Woodbury City,"$52,783"
279001,MN,Aitkin County,"$38,873"
279003,MN,Anoka County,"$335,109"
279005,MN,Becker County,"$74,961"
279007,MN,Beltrami County,"$146,028"
279009,MN,Benton County,"$70,632"
279011,MN,Big Stone County,"$17,278"
279013,MN,Blue Earth County,"$55,017"
279015,MN,Brown County,"$67,742"
279017,MN,Carlton County,"$90,255"
279019,MN,Carver County,"$123,801"
279021,MN,Cass County,"$86,498"
279023,MN,Chippewa County,"$32,893"
279025,MN,Chisago County,"$85,200"
279027,MN,Clay County,"$42,748"
279029,MN,Clearwater County,"$28,063"
279031,MN,Cook County,"$12,304"
279033,MN,Cottonwood County,"$34,909"
279035,MN,Crow Wing County,"$125,170"
279037,MN,Dakota County,"$1,427,635"
279039,MN,Dodge County,"$37,235"
279041,MN,Douglas County,"$73,827"
279043,MN,Faribault County,"$48,982"
279045,MN,Fillmore County,"$66,510"
279047,MN,Freeborn County,"$81,632"
279049,MN,Goodhue County,"$103,557"
279051,MN,Grant County,"$18,769"
279053,MN,Hennepin County,"$2,007,055"
279055,MN,Houston County,"$47,264"
279057,MN,Hubbard County,"$46,605"
279059,MN,Isanti County,"$64,498"
279061,MN,Itasca County,"$109,463"
279063,MN,Jackson County,"$32,318"
279065,MN,Kanabec County,"$39,645"
279067,MN,Kandiyohi County,"$98,163"
279069,MN,Kittson County,"$12,294"
279071,MN,Koochiching County,"$32,941"
279073,MN,Lac qui Parle County,"$24,685"
279075,MN,Lake County,"$32,305"
279077,MN,Lake of the Woods County,"$7,873"
279079,MN,Le Sueur County,"$60,943"
279081,MN,Lincoln County,"$18,498"
279083,MN,Lyon County,"$62,871"
279085,MN,McLeod County,"$67,610"
279087,MN,Mahnomen County,"$23,652"
279089,MN,Marshall County,"$23,390"
279091,MN,Martin County,"$58,291"
279093,MN,Meeker County,"$50,897"
279095,MN,Mille Lacs County,"$58,516"
279097,MN,Morrison County,"$76,126"
279099,MN,Mower County,"$102,841"
279101,MN,Murray County,"$25,494"
279103,MN,Nicollet County,"$39,319"
279105,MN,Nobles County,"$88,498"
279107,MN,Norman County,"$20,780"
279109,MN,Olmsted County,"$53,331"
279111,MN,Otter Tail County,"$140,086"
279113,MN,Pennington County,"$29,766"
279115,MN,Pine County,"$79,016"
279117,MN,Pipestone County,"$27,977"
279119,MN,Polk County,"$78,700"
279121,MN,Pope County,"$30,714"
279123,MN,Ramsey County,"$328,782"
279125,MN,Red Lake County,"$11,325"
279127,MN,Redwood County,"$44,633"
279129,MN,Renville County,"$44,880"
279131,MN,Rice County,"$137,830"
279133,MN,Rock County,"$26,984"
279135,MN,Roseau County,"$33,054"
279137,MN,St Louis County,"$1,442,137"
279139,MN,Scott County,"$197,468"
279141,MN,Sherburne County,"$128,711"
279143,MN,Sibley County,"$43,758"
279145,MN,Stearns County,"$191,675"
279147,MN,Steele County,"$78,868"
279149,MN,Stevens County,"$25,788"
279151,MN,Swift County,"$26,915"
279153,MN,Todd County,"$72,735"
279155,MN,Traverse County,"$12,504"
279157,MN,Wabasha County,"$48,717"
279159,MN,Wadena County,"$35,918"
279161,MN,Waseca County,"$43,156"
279163,MN,Washington County,"$201,823"
279165,MN,Watonwan County,"$34,625"
279167,MN,Wilkin County,"$15,567"
279169,MN,Winona County,"$141,911"
279171,MN,Wright County,"$202,668"
279173,MN,Yellow Medicine County,"$32,358"
280132,MS,Biloxi,"$123,532"
280612,MS,Gulfport,"$171,788"
280630,MS,Hattiesburg,"$147,009"
280726,MS,Jackson,"$1,374,923"
281002,MS,Moss Point,"$27,147"
281134,MS,Pascagoula,"$53,076"
289001,MS,Adams County,"$96,410"
289003,MS,Alcorn County,"$115,633"
289005,MS,Amite County,"$61,188"
289007,MS,Attala County,"$89,982"
289009,MS,Benton County,"$25,962"
289011,MS,Bolivar County,"$114,976"
289013,MS,Calhoun County,"$49,845"
289015,MS,Carroll County,"$26,288"
289017,MS,Chickasaw County,"$45,034"
289019,MS,Choctaw County,"$34,093"
289021,MS,Claiborne County,"$33,503"
289023,MS,Clarke County,"$50,347"
289025,MS,Clay County,"$65,032"
289027,MS,Coahoma County,"$98,716"
289029,MS,Copiah County,"$110,921"
289031,MS,Covington County,"$60,287"
289033,MS,DeSoto County,"$267,996"
289035,MS,Forrest County,"$68,160"
289037,MS,Franklin County,"$31,253"
289039,MS,George County,"$47,098"
289041,MS,Greene County,"$29,710"
289043,MS,Grenada County,"$53,998"
289045,MS,Hancock County,"$109,816"
289047,MS,Harrison County,"$161,094"
289049,MS,Hinds County,"$134,900"
289051,MS,Holmes County,"$72,023"
289053,MS,Humphreys County,"$34,253"
289055,MS,Issaquena County,"$3,373"
289057,MS,Itawamba County,"$49,478"
289059,MS,Jackson County,"$181,242"
289061,MS,Jasper County,"$54,685"
289063,MS,Jefferson County,"$27,705"
289065,MS,Jefferson Davis County,"$42,420"
289067,MS,Jones County,"$204,715"
289069,MS,Kemper County,"$33,199"
289071,MS,Lafayette County,"$121,053"
289073,MS,Lamar County,"$101,149"
289075,MS,Lauderdale County,"$248,301"
289077,MS,Lawrence County,"$37,110"
289079,MS,Leake County,"$77,930"
289081,MS,Lee County,"$174,029"
289083,MS,Leflore County,"$115,605"
289085,MS,Lincoln County,"$92,895"
289087,MS,Lowndes County,"$154,582"
289089,MS,Madison County,"$186,922"
289091,MS,Marion County,"$81,483"
289093,MS,Marshall County,"$81,728"
289095,MS,Monroe County,"$104,733"
289097,MS,Montgomery County,"$40,672"
289099,MS,Neshoba County,"$88,264"
289101,MS,Newton County,"$55,323"
289103,MS,Noxubee County,"$45,458"
289105,MS,Oktibbeha County,"$131,698"
289107,MS,Panola County,"$94,557"
289109,MS,Pearl River County,"$130,488"
289111,MS,Perry County,"$30,006"
289113,MS,Pike County,"$152,774"
289115,MS,Pontotoc County,"$65,600"
289117,MS,Prentiss County,"$66,887"
289119,MS,Quitman County,"$31,283"
289121,MS,Rankin County,"$242,126"
289123,MS,Scott County,"$90,574"
289125,MS,Sharkey County,"$16,582"
289127,MS,Simpson County,"$69,945"
289129,MS,Smith County,"$43,574"
289131,MS,Stone County,"$38,163"
289133,MS,Sunflower County,"$90,092"
289135,MS,Tallahatchie County,"$43,033"
289137,MS,Tate County,"$66,155"
289139,MS,Tippah County,"$58,113"
289141,MS,Tishomingo County,"$49,485"
289143,MS,Tunica County,"$43,853"
289145,MS,Union County,"$83,405"
289147,MS,Walthall County,"$54,804"
289149,MS,Warren County,"$113,457"
289151,MS,Washington County,"$173,580"
289153,MS,Wayne County,"$58,739"
289155,MS,Webster County,"$37,957"
289157,MS,Wilkinson County,"$49,011"
289159,MS,Winston County,"$56,944"
289161,MS,Yalobusha County,"$41,654"
289163,MS,Yazoo County,"$87,763"
290534,MO,Blue Springs,"$61,743"
291152,MO,Columbia,"$245,789"
291806,MO,Florissant,"$66,088"
292562,MO,Independence,"$224,543"
292628,MO,Jefferson City,"$77,714"
292652,MO,Joplin,"$150,667"
292670,MO,Kansas City,"$5,810,805"
292958,MO,Lees Summit,"$109,180"
293852,MO,O'Fallon,"$72,651"
294578,MO,St Charles,"$98,489"
294614,MO,St Joseph,"$1,093,187"
294626,MO,St Louis,"$12,983,036"
294884,MO,Springfield,"$379,780"
299001,MO,Adair County,"$69,494"
299003,MO,Andrew County,"$37,820"
299005,MO,Atchison County,"$23,686"
299007,MO,Audrain County,"$53,424"
299009,MO,Barry County,"$78,449"
299011,MO,Barton County,"$35,548"
299013,MO,Bates County,"$45,497"
299015,MO,Benton County,"$41,729"
299017,MO,Bollinger County,"$28,661"
299019,MO,Boone County,"$81,533"
299021,MO,Buchanan County,"$24,203"
299023,MO,Butler County,"$80,515"
299025,MO,Caldwell County,"$29,172"
299027,MO,Callaway County,"$65,644"
299029,MO,Camden County,"$88,133"
299031,MO,Cape Girardeau County,"$142,322"
299033,MO,Carroll County,"$27,238"
299035,MO,Carter County,"$15,652"
299037,MO,Cass County,"$147,725"
299039,MO,Cedar County,"$35,081"
299041,MO,Chariton County,"$26,383"
299043,MO,Christian County,"$127,381"
299045,MO,Clark County,"$22,116"
299047,MO,Clay County,"$141,848"
299049,MO,Clinton County,"$47,274"
299051,MO,Cole County,"$46,738"
299053,MO,Cooper County,"$42,513"
299055,MO,Crawford County,"$55,935"
299057,MO,Dade County,"$27,273"
299059,MO,Dallas County,"$47,769"
299061,MO,Daviess County,"$26,985"
299063,MO,DeKalb County,"$21,547"
299065,MO,Dent County,"$33,569"
299067,MO,Douglas County,"$30,033"
299069,MO,Dunklin County,"$78,983"
299071,MO,Franklin County,"$169,484"
299073,MO,Gasconade County,"$41,113"
299075,MO,Gentry County,"$25,610"
299077,MO,Greene County,"$149,759"
299079,MO,Grundy County,"$34,308"
299081,MO,Harrison County,"$31,912"
299083,MO,Henry County,"$55,225"
299085,MO,Hickory County,"$19,720"
299087,MO,Holt County,"$18,959"
299089,MO,Howard County,"$29,053"
299091,MO,Howell County,"$87,637"
299093,MO,Iron County,"$24,864"
299095,MO,Jackson County,"$171,039"
299097,MO,Jasper County,"$151,622"
299099,MO,Jefferson County,"$317,631"
299101,MO,Johnson County,"$101,514"
299103,MO,Knox County,"$17,451"
299105,MO,Laclede County,"$83,152"
299107,MO,Lafayette County,"$70,829"
299109,MO,Lawrence County,"$86,288"
299111,MO,Lewis County,"$24,727"
299113,MO,Lincoln County,"$91,208"
299115,MO,Linn County,"$41,437"
299117,MO,Livingston County,"$35,156"
299119,MO,McDonald County,"$71,670"
299121,MO,Macon County,"$43,698"
299123,MO,Madison County,"$26,483"
299125,MO,Maries County,"$21,765"
299127,MO,Marion County,"$94,635"
299129,MO,Mercer County,"$13,935"
299131,MO,Miller County,"$54,519"
299133,MO,Mississippi County,"$50,389"
299135,MO,Moniteau County,"$32,830"
299137,MO,Monroe County,"$25,205"
299139,MO,Montgomery County,"$30,426"
299141,MO,Morgan County,"$46,329"
299143,MO,New Madrid County,"$37,117"
299145,MO,Newton County,"$90,294"
299147,MO,Nodaway County,"$67,787"
299149,MO,Oregon County,"$28,562"
299151,MO,Osage County,"$29,007"
299153,MO,Ozark County,"$27,040"
299155,MO,Pemiscot County,"$47,096"
299157,MO,Perry County,"$34,048"
299159,MO,Pettis County,"$98,185"
299161,MO,Phelps County,"$85,138"
299163,MO,Pike County,"$46,667"
299165,MO,Platte County,"$53,071"
299167,MO,Polk County,"$70,313"
299169,MO,Pulaski County,"$82,322"
299171,MO,Putnam County,"$17,218"
299173,MO,Ralls County,"$20,726"
299175,MO,Randolph County,"$68,977"
299177,MO,Ray County,"$49,036"
299179,MO,Reynolds County,"$14,273"
299181,MO,Ripley County,"$35,223"
299183,MO,St. Charles County,"$197,626"
299185,MO,St. Clair County,"$26,318"
299186,MO,Ste. Genevieve County,"$37,802"
299187,MO,St. Francois County,"$144,570"
299189,MO,St Louis County,"$4,038,161"
299195,MO,Saline County,"$60,832"
299197,MO,Schuyler County,"$15,454"
299199,MO,Scotland County,"$19,667"
299201,MO,Scott County,"$90,369"
299203,MO,Shannon County,"$19,986"
299205,MO,Shelby County,"$18,337"
299207,MO,Stoddard County,"$53,140"
299209,MO,Stone County,"$51,590"
299211,MO,Sullivan County,"$21,295"
299213,MO,Taney County,"$103,055"
299215,MO,Texas County,"$49,173"
299217,MO,Vernon County,"$55,885"
299219,MO,Warren County,"$66,455"
299221,MO,Washington County,"$58,505"
299223,MO,Wayne County,"$30,072"
299225,MO,Webster County,"$88,109"
299227,MO,Worth County,"$10,549"
299229,MO,Wright County,"$42,561"
300066,MT,Billings,"$172,047"
300342,MT,Great Falls,"$210,069"
300540,MT,Missoula,"$155,481"
309001,MT,Beaverhead County,"$21,327"
309003,MT,Big Horn County,"$54,529"
309005,MT,Blaine County,"$18,708"
309007,MT,Broadwater County,"$9,689"
309009,MT,Carbon County,"$31,285"
309011,MT,Carter County,"$3,382"
309013,MT,Cascade County,"$38,536"
309015,MT,Chouteau County,"$17,532"
