Geo Code,State,Name,FY 2017 PPRN,
219029,KY,Bullitt County,"$104,731"
219031,KY,Butler County,"$27,649"
219033,KY,Caldwell County,"$41,831"
219035,KY,Calloway County,"$66,585"
219037,KY,Campbell County,"$325,280"
219039,KY,Carlisle County,"$11,553"
219041,KY,Carroll County,"$38,079"
219043,KY,Carter County,"$51,823"
219045,KY,Casey County,"$40,129"
219047,KY,Christian County,"$76,403"
219049,KY,Clark County,"$67,578"
219051,KY,Clay County,"$53,747"
219053,KY,Clinton County,"$22,668"
219055,KY,Crittenden County,"$23,012"
219057,KY,Cumberland County,"$18,407"
219059,KY,Daviess County,"$49,803"
219061,KY,Edmonson County,"$17,979"
219063,KY,Elliott County,"$17,778"
219065,KY,Estill County,"$38,219"
219069,KY,Fleming County,"$44,305"
219071,KY,Floyd County,"$99,875"
219073,KY,Franklin County,"$92,496"
219075,KY,Fulton County,"$20,538"
219077,KY,Gallatin County,"$19,245"
219079,KY,Garrard County,"$37,198"
219081,KY,Grant County,"$48,935"
219083,KY,Graves County,"$72,417"
219085,KY,Grayson County,"$55,519"
219087,KY,Green County,"$23,217"
219089,KY,Greenup County,"$75,677"
219091,KY,Hancock County,"$14,893"
219093,KY,Hardin County,"$118,885"
219095,KY,Harlan County,"$84,485"
219097,KY,Harrison County,"$59,536"
219099,KY,Hart County,"$40,242"
219101,KY,Henderson County,"$28,191"
219103,KY,Henry County,"$33,549"
219105,KY,Hickman County,"$11,166"
219107,KY,Hopkins County,"$111,822"
219109,KY,Jackson County,"$41,277"
219113,KY,Jessamine County,"$91,847"
219115,KY,Johnson County,"$55,324"
219117,KY,Kenton County,"$193,755"
219119,KY,Knott County,"$34,685"
219121,KY,Knox County,"$95,947"
219123,KY,Larue County,"$24,040"
219125,KY,Laurel County,"$129,856"
219127,KY,Lawrence County,"$34,423"
219129,KY,Lee County,"$24,271"
219131,KY,Leslie County,"$25,743"
219133,KY,Letcher County,"$74,935"
219135,KY,Lewis County,"$43,323"
219137,KY,Lincoln County,"$55,957"
219139,KY,Livingston County,"$17,852"
219141,KY,Logan County,"$58,711"
219143,KY,Lyon County,"$15,111"
219145,KY,Mccracken County,"$125,752"
219147,KY,Mccreary County,"$40,816"
219149,KY,Mclean County,"$20,941"
219151,KY,Madison County,"$168,581"
219153,KY,Magoffin County,"$30,117"
219155,KY,Marion County,"$36,853"
219157,KY,Marshall County,"$41,814"
219159,KY,Martin County,"$34,451"
219161,KY,Mason County,"$57,813"
219163,KY,Meade County,"$55,004"
219165,KY,Menifee County,"$14,271"
219167,KY,Mercer County,"$47,275"
219169,KY,Metcalfe County,"$20,113"
219171,KY,Monroe County,"$27,933"
219173,KY,Montgomery County,"$55,479"
219175,KY,Morgan County,"$29,184"
219177,KY,Muhlenberg County,"$59,034"
219179,KY,Nelson County,"$78,544"
219181,KY,Nicholas County,"$23,502"
219183,KY,Ohio County,"$54,604"
219185,KY,Oldham County,"$62,971"
219187,KY,Owen County,"$30,401"
219189,KY,Owsley County,"$13,134"
219191,KY,Pendleton County,"$39,008"
219193,KY,Perry County,"$68,312"
219195,KY,Pike County,"$127,883"
219197,KY,Powell County,"$32,666"
219199,KY,Pulaski County,"$128,485"
219201,KY,Robertson County,"$8,424"
219203,KY,Rockcastle County,"$37,678"
219205,KY,Rowan County,"$51,746"
219207,KY,Russell County,"$39,459"
219209,KY,Scott County,"$83,969"
219211,KY,Shelby County,"$82,032"
219213,KY,Simpson County,"$39,297"
219215,KY,Spencer County,"$23,297"
219217,KY,Taylor County,"$49,701"
219219,KY,Todd County,"$25,066"
219221,KY,Trigg County,"$27,719"
219223,KY,Trimble County,"$16,489"
219225,KY,Union County,"$43,423"
219227,KY,Warren County,"$70,351"
219229,KY,Washington County,"$32,376"
219231,KY,Wayne County,"$46,392"
219233,KY,Webster County,"$38,102"
219235,KY,Whitley County,"$73,048"
219237,KY,Wolfe County,"$20,147"
219239,KY,Woodford County,"$45,376"
220030,LA,Alexandria,"$114,460"
220126,LA,Baton Rouge,"$2,160,250"
220192,LA,Bossier City,"$133,281"
220828,LA,Houma-Terrebonne,"$232,378"
220924,LA,Kenner,"$122,659"
220954,LA,Lafayette,"$940,404"
220978,LA,Lake Charles,"$172,892"
221206,LA,Monroe,"$175,891"
221296,LA,New Orleans,"$8,503,799"
221650,LA,Shreveport,"$1,197,418"
221698,LA,Slidell,"$46,020"
221794,LA,Thibodaux,"$36,578"
229001,LA,Acadia Parish,"$171,098"
229003,LA,Allen Parish,"$49,166"
229005,LA,Ascension Parish,"$193,781"
229007,LA,Assumption Parish,"$66,140"
229009,LA,Avoyelles Parish,"$116,506"
229011,LA,Beauregard Parish,"$73,774"
229013,LA,Bienville Parish,"$52,555"
229015,LA,Bossier Parish,"$89,106"
229017,LA,Caddo Parish,"$92,068"
229019,LA,Calcasieu Parish,"$216,997"
229021,LA,Caldwell Parish,"$24,107"
229023,LA,Cameron Parish,"$9,825"
229025,LA,Catahoula Parish,"$23,903"
229027,LA,Claiborne Parish,"$52,456"
229029,LA,Concordia Parish,"$56,512"
229031,LA,De Soto Parish,"$68,014"
229033,LA,East Baton Rouge Parish,"$77,526"
229035,LA,East Carroll Parish,"$27,112"
229037,LA,East Feliciana Parish,"$52,377"
229039,LA,Evangeline Parish,"$85,246"
229041,LA,Franklin Parish,"$55,936"
229043,LA,Grant Parish,"$42,512"
229045,LA,Iberia Parish,"$216,616"
229047,LA,Iberville Parish,"$88,227"
229049,LA,Jackson Parish,"$41,201"
229051,LA,Jefferson Parish,"$1,842,839"
229053,LA,Jefferson Davis Parish,"$108,463"
229055,LA,Lafayette Parish,"$67,607"
229057,LA,Lafourche Parish,"$160,109"
229059,LA,Lasalle Parish,"$36,240"
229061,LA,Lincoln Parish,"$119,609"
229063,LA,Livingston Parish,"$241,521"
229065,LA,Madison Parish,"$39,740"
229067,LA,Morehouse Parish,"$73,008"
229069,LA,Natchitoches Parish,"$117,787"
229073,LA,Ouachita Parish,"$191,104"
229075,LA,Plaquemines Parish,"$38,138"
229077,LA,Pointe Coupee Parish,"$70,329"
229079,LA,Rapides Parish,"$156,327"
229081,LA,Red River Parish,"$24,218"
229083,LA,Richland Parish,"$44,418"
229085,LA,Sabine Parish,"$56,684"
229087,LA,St. Bernard Parish,"$81,566"
229089,LA,St. Charles Parish,"$81,940"
229091,LA,St. Helena Parish,"$35,072"
229093,LA,St. James Parish,"$53,024"
229095,LA,St. John The Baptist Parish,"$86,364"
229097,LA,St. Landry Parish,"$221,462"
229099,LA,St. Martin Parish,"$116,843"
229101,LA,St. Mary Parish,"$135,647"
229103,LA,St. Tammany Parish,"$248,507"
229105,LA,Tangipahoa Parish,"$284,578"
229107,LA,Tensas Parish,"$15,480"
229111,LA,Union Parish,"$62,546"
229113,LA,Vermilion Parish,"$164,566"
229115,LA,Vernon Parish,"$87,571"
229117,LA,Washington Parish,"$162,527"
229119,LA,Webster Parish,"$95,446"
229121,LA,West Baton Rouge Parish,"$46,793"
229123,LA,West Carroll Parish,"$27,660"
229125,LA,West Feliciana Parish,"$33,159"
229127,LA,Winn Parish,"$45,990"
230120,ME,Auburn,"$141,418"
230162,ME,Bangor,"$213,227"
230252,ME,Biddeford,"$124,336"
231602,ME,Lewiston,"$218,947"
232484,ME,Portland City,"$1,349,710"
239001,ME,Androscoggin County,"$135,454"
239003,ME,Aroostook County,"$251,788"
239005,ME,Cumberland County,"$383,544"
239007,ME,Franklin County,"$110,597"
239009,ME,Hancock County,"$194,654"
239011,ME,Kennebec County,"$355,597"
239013,ME,Knox County,"$142,399"
239015,ME,Lincoln County,"$109,314"
239017,ME,Oxford County,"$190,615"
239019,ME,Penobscot County,"$392,664"
239021,ME,Piscataquis County,"$82,483"
239023,ME,Sagadahoc County,"$92,090"
239025,ME,Somerset County,"$186,821"
239027,ME,Waldo County,"$121,519"
239029,ME,Washington County,"$135,104"
239031,ME,York County,"$442,081"
240036,MD,Annapolis,"$68,827"
240066,MD,Baltimore,"$14,390,095"
240156,MD,Bowie City,"$44,905"
240378,MD,Cumberland,"$201,829"
240552,MD,Frederick,"$101,324"
240582,MD,Gaithersburg,"$97,736"
240660,MD,Hagerstown,"$180,970"
241278,MD,Salisbury,"$80,255"
249001,MD,Allegany County,"$136,097"
249003,MD,Anne Arundel County,"$1,369,157"
249005,MD,Baltimore County,"$2,715,403"
249009,MD,Calvert County,"$102,817"
249011,MD,Caroline County,"$73,342"
249013,MD,Carroll County,"$199,566"
249015,MD,Cecil County,"$157,045"
249017,MD,Charles County,"$179,930"
249019,MD,Dorchester County,"$83,433"
249021,MD,Frederick County,"$182,290"
249023,MD,Garrett County,"$64,104"
249025,MD,Harford County,"$257,768"
249027,MD,Howard County,"$285,922"
249029,MD,Kent County,"$50,943"
249031,MD,Montgomery County,"$3,079,647"
249033,MD,Prince Georges County,"$3,361,318"
249035,MD,Queen Anne'S County,"$65,231"
249037,MD,St. Mary'S County,"$145,229"
249039,MD,Somerset County,"$63,682"
249041,MD,Talbot County,"$71,128"
249043,MD,Washington County,"$162,099"
249045,MD,Wicomico County,"$142,167"
249047,MD,Worcester County,"$86,580"
250078,MA,Arlington,"$285,478"
250126,MA,Attleboro,"$113,516"
250168,MA,Barnstable,"$75,806"
250282,MA,Boston,"$12,023,114"
250354,MA,Brockton,"$368,200"
250372,MA,Brookline,"$371,718"
250396,MA,Cambridge,"$1,865,337"
250486,MA,Chicopee,"$286,860"
250744,MA,Fall River,"$1,965,096"
250774,MA,Fitchburg,"$248,160"
250804,MA,Framingham,"$138,912"
250858,MA,Gloucester,"$168,211"
251020,MA,Haverhill,"$241,917"
251074,MA,Holyoke,"$310,821"
251194,MA,Lawrence,"$1,143,967"
251236,MA,Leominster,"$115,651"
251284,MA,Lowell,"$1,426,731"
251302,MA,Lynn,"$1,748,172"
251314,MA,Malden,"$340,575"
251410,MA,Medford,"$1,057,732"
251614,MA,New Bedford,"$1,849,954"
251650,MA,Newton,"$1,312,853"
251674,MA,Northampton,"$169,586"
251884,MA,Peabody City,"$107,449"
251938,MA,Pittsfield,"$316,644"
251962,MA,Plymouth Town,"$86,320"
251992,MA,Quincy,"$1,271,745"
252028,MA,Revere City,"$179,466"
252118,MA,Salem,"$275,005"
252250,MA,Somerville,"$1,706,073"
252340,MA,Springfield,"$2,631,189"
252418,MA,Taunton,"$200,919"
252544,MA,Waltham,"$259,710"
252700,MA,Westfield,"$89,374"
252784,MA,Weymouth Town,"$175,711"
252880,MA,Worcester,"$3,055,355"
252904,MA,Yarmouth,"$31,071"
259001,MA,Barnstable County,"$354,521"
259003,MA,Berkshire County,"$305,691"
259005,MA,Bristol County,"$495,763"
259007,MA,Dukes County,"$64,892"
259009,MA,Essex County,"$926,240"
259011,MA,Franklin County,"$249,388"
259013,MA,Hampden County,"$432,698"
259015,MA,Hampshire County,"$405,276"
259017,MA,Middlesex County,"$1,682,472"
259019,MA,Nantucket County,"$49,893"
259021,MA,Norfolk County,"$880,438"
259023,MA,Plymouth County,"$641,090"
259025,MA,Suffolk County,"$392,288"
259027,MA,Worcester County,"$1,240,696"
260432,MI,Battle Creek,"$304,547"
260444,MI,Bay City,"$307,604"
260570,MI,Benton Harbor,"$112,395"
261074,MI,Canton Twp,"$85,803"
261410,MI,Clinton Twp,"$142,308"
261638,MI,Dearborn,"$1,303,204"
261644,MI,Dearborn Heights,"$256,413"
261698,MI,Detroit,"$23,636,536"
261848,MI,East Lansing,"$111,218"
262096,MI,Farmington Hills,"$84,968"
262172,MI,Flint,"$2,723,950"
262544,MI,Grand Rapids,"$2,596,196"
262940,MI,Holland,"$80,568"
263174,MI,Jackson,"$310,772"
263222,MI,Kalamazoo,"$1,120,992"
263456,MI,Lansing,"$1,395,629"
263588,MI,Lincoln Park,"$193,055"
263648,MI,Livonia,"$87,341"
264086,MI,Midland,"$66,948"
264164,MI,Monroe,"$113,775"
264296,MI,Muskegon,"$244,998"
264302,MI,Muskegon Hts,"$107,398"
264386,MI,Niles,"$67,905"
264452,MI,Norton Shores,"$31,617"
264962,MI,Pontiac,"$1,033,396"
264974,MI,Portage,"$63,518"
265010,MI,Port Huron,"$195,829"
265148,MI,Redford,"$226,068"
265286,MI,Roseville,"$148,473"
265304,MI,Royal Oak,"$299,960"
265340,MI,Saginaw,"$1,497,324"
265370,MI,St Clair Shores,"$222,983"
265664,MI,Southfield,"$124,651"
265814,MI,Sterling Heights,"$203,599"
265934,MI,Taylor,"$121,620"
266252,MI,Warren,"$256,770"
266267,MI,Waterford Township,"$107,900"
266378,MI,Westland,"$273,373"
266624,MI,Wyoming,"$130,111"
269001,MI,Alcona County,"$22,710"
269003,MI,Alger County,"$24,747"
269005,MI,Allegan County,"$216,114"
269007,MI,Alpena County,"$66,316"
269009,MI,Antrim County,"$53,405"
269011,MI,Arenac County,"$33,617"
269013,MI,Baraga County,"$23,819"
269015,MI,Barry County,"$121,723"
269017,MI,Bay County,"$104,886"
269019,MI,Benzie County,"$44,085"
269021,MI,Berrien County,"$263,355"
269023,MI,Branch County,"$110,868"
269025,MI,Calhoun County,"$189,905"
269027,MI,Cass County,"$102,179"
269029,MI,Charlevoix County,"$59,458"
269031,MI,Cheboygan County,"$75,307"
269033,MI,Chippewa County,"$81,675"
269035,MI,Clare County,"$99,349"
269037,MI,Clinton County,"$131,023"
269039,MI,Crawford County,"$35,423"
269041,MI,Delta County,"$107,145"
269043,MI,Dickinson County,"$74,805"
269045,MI,Eaton County,"$177,240"
269047,MI,Emmet County,"$76,970"
269049,MI,Genesee County,"$1,292,973"
269051,MI,Gladwin County,"$67,945"
269053,MI,Gogebic County,"$73,190"
269055,MI,Grand Traverse County,"$163,995"
269057,MI,Gratiot County,"$106,758"
269059,MI,Hillsdale County,"$136,903"
269061,MI,Houghton County,"$157,011"
269063,MI,Huron County,"$90,688"
269065,MI,Ingham County,"$206,700"
269067,MI,Ionia County,"$151,191"
269069,MI,Iosco County,"$61,059"
269071,MI,Iron County,"$53,868"
269073,MI,Isabella County,"$218,272"
269075,MI,Jackson County,"$231,097"
269077,MI,Kalamazoo County,"$243,850"
269079,MI,Kalkaska County,"$43,535"
269081,MI,Kent County,"$1,128,384"
269083,MI,Keweenaw County,"$14,180"
269085,MI,Lake County,"$34,607"
269087,MI,Lapeer County,"$153,124"
269089,MI,Leelanau County,"$40,714"
269091,MI,Lenawee County,"$230,098"
269093,MI,Livingston County,"$214,121"
269095,MI,Luce County,"$16,473"
269097,MI,Mackinac County,"$35,195"
269099,MI,Macomb County,"$1,299,501"
269101,MI,Manistee County,"$70,057"
269103,MI,Marquette County,"$171,289"
269105,MI,Mason County,"$81,966"
269107,MI,Mecosta County,"$119,266"
269109,MI,Menominee County,"$66,229"
269111,MI,Midland County,"$82,759"
269113,MI,Missaukee County,"$35,875"
269115,MI,Monroe County,"$222,887"
269117,MI,Montcalm County,"$144,924"
269119,MI,Montmorency County,"$23,244"
269121,MI,Muskegon County,"$207,058"
269123,MI,Newaygo County,"$125,760"
269125,MI,Oakland County,"$2,750,586"
269127,MI,Oceana County,"$71,921"
269129,MI,Ogemaw County,"$52,757"
269131,MI,Ontonagon County,"$29,660"
269133,MI,Osceola County,"$64,556"
269135,MI,Oscoda County,"$24,312"
269137,MI,Otsego County,"$43,604"
269139,MI,Ottawa County,"$448,851"
269141,MI,Presque Isle County,"$31,767"
269143,MI,Roscommon County,"$62,718"
269145,MI,Saginaw County,"$250,845"
269147,MI,St. Clair County,"$223,380"
269149,MI,St. Joseph County,"$154,684"
269151,MI,Sanilac County,"$113,909"
269153,MI,Schoolcraft County,"$25,912"
269155,MI,Shiawassee County,"$166,841"
269157,MI,Tuscola County,"$125,018"
269159,MI,Van Buren County,"$177,656"
269161,MI,Washtenaw County,"$1,399,994"
269163,MI,Wayne County,"$3,744,163"
269165,MI,Wexford County,"$81,933"
270456,MN,Bloomington,"$117,938"
270996,MN,Coon Rapids,"$74,775"
271266,MN,Duluth,"$1,650,207"
271338,MN,Eden Prairie,"$58,202"
272922,MN,Mankato City,"$98,153"
273120,MN,Minneapolis,"$7,721,501"
273150,MN,Minnetonka,"$44,140"
273198,MN,Moorhead,"$57,633"
273456,MN,North Mankato City,"$18,742"
273768,MN,Plymouth,"$64,185"
273930,MN,Rochester,"$149,006"
274104,MN,St Cloud,"$145,761"
274164,MN,St Paul,"$4,782,078"
275040,MN,Woodbury City,"$49,332"
279001,MN,Aitkin County,"$37,297"
279003,MN,Anoka County,"$313,202"
279005,MN,Becker County,"$68,697"
279007,MN,Beltrami County,"$140,404"
279009,MN,Benton County,"$55,337"
279011,MN,Big Stone County,"$16,035"
279013,MN,Blue Earth County,"$50,704"
279015,MN,Brown County,"$64,406"
279017,MN,Carlton County,"$78,858"
279019,MN,Carver County,"$119,996"
279021,MN,Cass County,"$78,082"
279023,MN,Chippewa County,"$31,040"
279025,MN,Chisago County,"$85,091"
279027,MN,Clay County,"$42,623"
279029,MN,Clearwater County,"$25,656"
279031,MN,Cook County,"$10,685"
279033,MN,Cottonwood County,"$30,134"
279035,MN,Crow Wing County,"$125,909"
279037,MN,Dakota County,"$1,335,354"
279039,MN,Dodge County,"$35,105"
279041,MN,Douglas County,"$68,919"
279043,MN,Faribault County,"$45,708"
279045,MN,Fillmore County,"$65,360"
279047,MN,Freeborn County,"$77,641"
279049,MN,Goodhue County,"$95,212"
279051,MN,Grant County,"$17,107"
279053,MN,Hennepin County,"$1,877,321"
279055,MN,Houston County,"$42,974"
279057,MN,Hubbard County,"$46,991"
279059,MN,Isanti County,"$62,900"
279061,MN,Itasca County,"$92,227"
279063,MN,Jackson County,"$30,160"
279065,MN,Kanabec County,"$36,661"
279067,MN,Kandiyohi County,"$98,656"
279069,MN,Kittson County,"$11,708"
279071,MN,Koochiching County,"$28,910"
279073,MN,Lac Qui Parle County,"$22,518"
279075,MN,Lake County,"$28,869"
279077,MN,Lake Of The Woods County,"$7,455"
279079,MN,Le Sueur County,"$56,690"
279081,MN,Lincoln County,"$16,139"
279083,MN,Lyon County,"$60,279"
279085,MN,Mcleod County,"$64,509"
279087,MN,Mahnomen County,"$20,975"
279089,MN,Marshall County,"$22,236"
279091,MN,Martin County,"$54,097"
279093,MN,Meeker County,"$46,646"
279095,MN,Mille Lacs County,"$58,424"
279097,MN,Morrison County,"$73,963"
279099,MN,Mower County,"$107,608"
279101,MN,Murray County,"$23,775"
279103,MN,Nicollet County,"$38,574"
279105,MN,Nobles County,"$82,345"
279107,MN,Norman County,"$19,447"
279109,MN,Olmsted County,"$45,222"
279111,MN,Otter Tail County,"$135,500"
279113,MN,Pennington County,"$28,498"
279115,MN,Pine County,"$74,967"
279117,MN,Pipestone County,"$24,525"
279119,MN,Polk County,"$72,840"
279121,MN,Pope County,"$28,358"
279123,MN,Ramsey County,"$307,289"
279125,MN,Red Lake County,"$10,739"
279127,MN,Redwood County,"$41,425"
279129,MN,Renville County,"$42,101"
279131,MN,Rice County,"$130,924"
279133,MN,Rock County,"$25,546"
279135,MN,Roseau County,"$29,591"
279137,MN,St Louis County,"$1,348,919"
279139,MN,Scott County,"$179,182"
279141,MN,Sherburne County,"$106,726"
279143,MN,Sibley County,"$41,737"
279145,MN,Stearns County,"$171,011"
279147,MN,Steele County,"$73,402"
279149,MN,Stevens County,"$22,376"
279151,MN,Swift County,"$25,339"
279153,MN,Todd County,"$69,072"
279155,MN,Traverse County,"$11,337"
279157,MN,Wabasha County,"$45,684"
279159,MN,Wadena County,"$33,213"
279161,MN,Waseca County,"$38,010"
279163,MN,Washington County,"$188,629"
279165,MN,Watonwan County,"$31,409"
279167,MN,Wilkin County,"$15,002"
279169,MN,Winona County,"$132,271"
279171,MN,Wright County,"$198,661"
279173,MN,Yellow Medicine County,"$29,656"
280132,MS,Biloxi,"$115,456"
280612,MS,Gulfport,"$160,558"
280630,MS,Hattiesburg,"$137,399"
280726,MS,Jackson,"$1,286,049"
281002,MS,Moss Point,"$25,373"
281134,MS,Pascagoula,"$49,606"
289001,MS,Adams County,"$91,242"
289003,MS,Alcorn County,"$109,719"
289005,MS,Amite County,"$57,872"
289007,MS,Attala County,"$85,966"
289009,MS,Benton County,"$28,018"
289011,MS,Bolivar County,"$107,745"
289013,MS,Calhoun County,"$47,039"
289015,MS,Carroll County,"$20,968"
289017,MS,Chickasaw County,"$45,979"
289019,MS,Choctaw County,"$30,344"
289021,MS,Claiborne County,"$24,621"
289023,MS,Clarke County,"$46,637"
289025,MS,Clay County,"$55,862"
289027,MS,Coahoma County,"$97,849"
289029,MS,Copiah County,"$99,052"
289031,MS,Covington County,"$56,879"
289033,MS,Desoto County,"$248,247"
289035,MS,Forrest County,"$64,862"
289037,MS,Franklin County,"$34,436"
289039,MS,George County,"$48,356"
289041,MS,Greene County,"$27,291"
289043,MS,Grenada County,"$49,371"
289045,MS,Hancock County,"$96,765"
289047,MS,Harrison County,"$156,855"
289049,MS,Hinds County,"$140,043"
289051,MS,Holmes County,"$67,003"
289053,MS,Humphreys County,"$35,375"
289055,MS,Issaquena County,"$3,314"
289057,MS,Itawamba County,"$44,131"
289059,MS,Jackson County,"$177,120"
289061,MS,Jasper County,"$56,366"
289063,MS,Jefferson County,"$21,010"
289065,MS,Jefferson Davis County,"$33,147"
289067,MS,Jones County,"$192,900"
289069,MS,Kemper County,"$31,444"
289071,MS,Lafayette County,"$109,713"
289073,MS,Lamar County,"$90,428"
289075,MS,Lauderdale County,"$227,899"
289077,MS,Lawrence County,"$36,690"
289079,MS,Leake County,"$67,596"
289081,MS,Lee County,"$156,021"
289083,MS,Leflore County,"$104,962"
289085,MS,Lincoln County,"$92,976"
289087,MS,Lowndes County,"$149,123"
289089,MS,Madison County,"$175,381"
289091,MS,Marion County,"$65,664"
289093,MS,Marshall County,"$81,086"
289095,MS,Monroe County,"$95,090"
289097,MS,Montgomery County,"$43,702"
289099,MS,Neshoba County,"$82,693"
289101,MS,Newton County,"$54,661"
289103,MS,Noxubee County,"$42,178"
289105,MS,Oktibbeha County,"$125,757"
289107,MS,Panola County,"$93,823"
289109,MS,Pearl River County,"$122,473"
289111,MS,Perry County,"$28,869"
289113,MS,Pike County,"$145,306"
289115,MS,Pontotoc County,"$53,242"
289117,MS,Prentiss County,"$58,984"
289119,MS,Quitman County,"$29,438"
289121,MS,Rankin County,"$224,402"
289123,MS,Scott County,"$83,454"
289125,MS,Sharkey County,"$19,460"
289127,MS,Simpson County,"$69,379"
289129,MS,Smith County,"$41,900"
289131,MS,Stone County,"$32,449"
289133,MS,Sunflower County,"$86,869"
289135,MS,Tallahatchie County,"$42,154"
289137,MS,Tate County,"$55,258"
289139,MS,Tippah County,"$59,613"
289141,MS,Tishomingo County,"$43,819"
289143,MS,Tunica County,"$39,544"
289145,MS,Union County,"$75,835"
289147,MS,Walthall County,"$49,817"
289149,MS,Warren County,"$105,552"
289151,MS,Washington County,"$166,123"
289153,MS,Wayne County,"$49,258"
289155,MS,Webster County,"$33,378"
289157,MS,Wilkinson County,"$41,742"
289159,MS,Winston County,"$52,948"
289161,MS,Yalobusha County,"$36,862"
289163,MS,Yazoo County,"$82,643"
290534,MO,Blue Springs,"$57,706"
291152,MO,Columbia,"$229,721"
291806,MO,Florissant,"$61,768"
292562,MO,Independence,"$209,864"
292628,MO,Jefferson City,"$72,633"
292652,MO,Joplin,"$140,818"
292670,MO,Kansas City,"$5,435,201"
292958,MO,Lees Summit,"$102,043"
293852,MO,O'Fallon,"$67,902"
294578,MO,St Charles,"$92,051"
294614,MO,St Joseph,"$1,022,525"
294626,MO,St Louis,"$12,143,827"
294884,MO,Springfield,"$354,952"
299001,MO,Adair County,"$63,857"
299003,MO,Andrew County,"$34,634"
299005,MO,Atchison County,"$20,511"
299007,MO,Audrain County,"$51,474"
299009,MO,Barry County,"$73,344"
299011,MO,Barton County,"$31,947"
299013,MO,Bates County,"$42,724"
299015,MO,Benton County,"$41,165"
299017,MO,Bollinger County,"$24,796"
299019,MO,Boone County,"$74,576"
299021,MO,Buchanan County,"$22,466"
299023,MO,Butler County,"$84,779"
299025,MO,Caldwell County,"$28,078"
299027,MO,Callaway County,"$60,643"
299029,MO,Camden County,"$78,482"
299031,MO,Cape Girardeau County,"$123,324"
299033,MO,Carroll County,"$24,957"
299035,MO,Carter County,"$13,287"
299037,MO,Cass County,"$124,521"
299039,MO,Cedar County,"$37,630"
299041,MO,Chariton County,"$23,001"
299043,MO,Christian County,"$113,368"
299045,MO,Clark County,"$21,365"
299047,MO,Clay County,"$138,278"
299049,MO,Clinton County,"$45,130"
299051,MO,Cole County,"$45,835"
299053,MO,Cooper County,"$39,780"
299055,MO,Crawford County,"$53,560"
299057,MO,Dade County,"$25,612"
299059,MO,Dallas County,"$44,914"
299061,MO,Daviess County,"$23,795"
299063,MO,Dekalb County,"$19,247"
299065,MO,Dent County,"$33,274"
299067,MO,Douglas County,"$29,274"
299069,MO,Dunklin County,"$70,756"
299071,MO,Franklin County,"$166,642"
299073,MO,Gasconade County,"$38,577"
299075,MO,Gentry County,"$23,863"
299077,MO,Greene County,"$139,469"
299079,MO,Grundy County,"$32,160"
299081,MO,Harrison County,"$30,086"
299083,MO,Henry County,"$52,845"
299085,MO,Hickory County,"$17,893"
299087,MO,Holt County,"$18,070"
299089,MO,Howard County,"$27,327"
299091,MO,Howell County,"$78,440"
299093,MO,Iron County,"$23,844"
299095,MO,Jackson County,"$153,865"
299097,MO,Jasper County,"$146,949"
299099,MO,Jefferson County,"$296,866"
299101,MO,Johnson County,"$93,131"
299103,MO,Knox County,"$16,267"
299105,MO,Laclede County,"$72,593"
299107,MO,Lafayette County,"$63,729"
299109,MO,Lawrence County,"$80,712"
299111,MO,Lewis County,"$23,331"
299113,MO,Lincoln County,"$81,481"
299115,MO,Linn County,"$37,168"
299117,MO,Livingston County,"$35,573"
299119,MO,Mcdonald County,"$68,924"
299121,MO,Macon County,"$38,726"
299123,MO,Madison County,"$26,592"
299125,MO,Maries County,"$20,056"
299127,MO,Marion County,"$86,068"
299129,MO,Mercer County,"$12,687"
299131,MO,Miller County,"$51,530"
299133,MO,Mississippi County,"$42,647"
299135,MO,Moniteau County,"$29,683"
299137,MO,Monroe County,"$21,869"
299139,MO,Montgomery County,"$28,551"
299141,MO,Morgan County,"$49,032"
299143,MO,New Madrid County,"$34,054"
299145,MO,Newton County,"$93,278"
299147,MO,Nodaway County,"$63,700"
299149,MO,Oregon County,"$26,720"
299151,MO,Osage County,"$28,433"
299153,MO,Ozark County,"$22,248"
299155,MO,Pemiscot County,"$45,266"
299157,MO,Perry County,"$32,864"
299159,MO,Pettis County,"$92,522"
299161,MO,Phelps County,"$77,875"
299163,MO,Pike County,"$41,341"
299165,MO,Platte County,"$52,507"
299167,MO,Polk County,"$69,576"
299169,MO,Pulaski County,"$77,527"
299171,MO,Putnam County,"$16,075"
299173,MO,Ralls County,"$19,883"
299175,MO,Randolph County,"$64,815"
299177,MO,Ray County,"$43,949"
299179,MO,Reynolds County,"$15,446"
299181,MO,Ripley County,"$34,926"
299183,MO,St. Charles County,"$184,707"
299185,MO,St. Clair County,"$22,685"
299186,MO,Ste. Genevieve County,"$31,300"
299187,MO,St. Francois County,"$126,509"
299189,MO,St Louis County,"$3,777,139"
299195,MO,Saline County,"$56,784"
299197,MO,Schuyler County,"$14,581"
299199,MO,Scotland County,"$18,237"
299201,MO,Scott County,"$85,343"
299203,MO,Shannon County,"$18,983"
299205,MO,Shelby County,"$16,715"
299207,MO,Stoddard County,"$47,013"
299209,MO,Stone County,"$56,929"
299211,MO,Sullivan County,"$19,948"
299213,MO,Taney County,"$94,041"
299215,MO,Texas County,"$46,651"
299217,MO,Vernon County,"$59,349"
299219,MO,Warren County,"$60,363"
299221,MO,Washington County,"$63,039"
299223,MO,Wayne County,"$27,389"
299225,MO,Webster County,"$81,342"
